Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20,Cell 21,Cell 22,Cell 23,Cell 24,Cell 25,Cell 26,Cell 27,Cell 28,Cell 29,Cell 30,Cell 31,Cell 32,Cell 33,Cell 34,Cell 35,Cell 36,Cell 37,Cell 38,Cell 39
310.382,568.962,691.294,901.955,690.569,830.918,934.299,988.278,841.01,811.696,754.617,804.436,715.154,570.977,567.226,585.679,623.609,587.76,594.5,562.902,526.595,531.762,427.675,618.473,400.769,469.763,507.346,678.825,606.674,764.102,593.107,623.676,501.822,463.825,436.37,331.856,500.607,407.67,195.25
313.725,575.085,709.632,902.865,707.147,830.845,923.722,979.429,833.913,808.116,751.713,801.805,711.048,574.766,563.331,587.043,629.348,579.663,587.414,557.745,522.147,532.132,422.156,605.75,393.596,471.737,516.256,673.146,601.623,787.964,598.058,622.449,500.801,467.548,432.089,331.507,498.723,412.259,192.919
321.618,583.223,722.985,905.677,727.314,828.907,916.979,972.921,826.875,807.659,748.93,803.06,701.904,577.289,561.481,581.329,638.252,575.51,579.364,557.618,522.302,529.954,418.631,590.688,386.058,467.85,525.511,665.825,599.159,805.394,604,627.162,502.5,474.698,431.521,332.5,496.67,412.027,189.346
328.706,591.908,726.743,908.105,741.765,827.082,918.742,971.444,821.567,813.196,746.07,809.932,689.029,579.336,561.729,572.071,646.983,577.096,572.186,562.52,527.543,528.702,417.525,579.027,380.74,460.462,532.797,659.883,597.486,812.81,609.496,636.694,504.993,480.778,435.87,334.562,497.321,408.571,185.147
331.02,599.715,723.912,909.211,746.745,826.289,927.588,975.262,819.317,821.37,742.261,821.564,674.192,580.711,564.03,565.479,651.748,581.952,564.514,568.069,536.069,528.079,418.237,572.75,380.769,453.362,535.466,656.934,596.623,810.693,611.769,647.768,507.575,483.119,444.253,338.158,500.929,404.491,181.824
328.412,604.238,721.404,909.331,745.059,823.32,937.216,982.079,820.298,826.312,737.887,834.692,660.01,579.633,568.489,565.357,649.8,586.635,554.429,570.853,544.922,525.563,419.938,570.964,387.481,447.9,532.09,657.029,598.855,802.569,609.083,656.167,510.425,483.825,454.247,342.801,505.009,399.866,180.868
324.127,603.392,723.184,908.654,740.392,815.082,940.825,987.825,822.279,824.833,734.93,844.301,649.183,574.617,573.97,569.95,640.774,588.913,541.993,571.049,551.931,519.152,421.419,571.777,398.846,444.513,523.699,659.978,605.167,792.365,602.223,658.333,513.534,486.762,463.589,346.692,507.509,395.375,182.941
320.618,597.377,726.809,906.992,733.333,803.34,935.948,988.389,823,819.696,735.722,846.06,643.769,566.727,577.549,574.75,627.278,588.067,530.293,570.461,556.353,509.861,422,573.366,410.202,443.487,514.398,665.146,613.116,782.555,594,653.75,515.89,493.103,470.596,347.541,507.58,393.205,186.353
318.539,589.823,726.257,904.962,722.265,793.113,925.639,982.865,823.221,816.978,741.096,839.737,644.106,558.812,576.767,576.907,613.348,584.798,523.2,568.863,559.034,501.384,421.719,573.268,416.683,444.837,508.188,670.613,618.217,774.438,587.025,646.097,515.863,499.802,474.089,344.555,504.902,396.161,189.051
319.284,585.223,717.735,904.662,707.441,786.577,915.515,974.913,826.048,820.261,748.783,830.12,649.144,553.656,572.113,576.343,602.757,582.625,522.671,565.637,560.595,496.775,421.481,570.402,416.712,447.462,506.496,673.022,617.362,768.08,581.702,640.857,512.541,502.675,473.459,338.692,499.598,403.866,190.14
324.078,586.977,702.574,907.692,691.931,782.392,909.753,969.944,832.894,827.29,754.617,824,656.606,552.938,567.436,574.071,598.565,585.144,527.771,561.51,560.853,495.914,422.575,566.393,412.279,449.112,508.571,669.62,611.384,762.942,576.694,640.421,507.021,500.246,468.589,332.068,492.634,412.812,190.684
332.167,593.923,685.949,912.684,680.471,779.402,909.309,971.476,841.173,831.196,755.861,824.985,665.269,557.094,566.421,570.443,602.557,592.99,535.429,557.549,558.793,496.318,425.05,565.214,407.375,447.875,513.278,659.803,604.362,757.445,571.116,641.991,502.705,494.294,459.849,326.116,486.589,419.045,191.846
338.343,602.008,673.89,914.669,676.716,778.918,911.938,979.683,846.654,826.942,753.052,830.173,676.106,565.312,569.474,565.514,612.783,602.346,543.15,554.069,554.784,495.676,427.656,569.509,403.894,442.8,519.459,646.839,600.355,749.686,566.248,640.565,502.781,488.206,448.719,321.685,483.893,420.5,193.449
336.667,606.7,669.346,909,680.941,781.629,915.753,990.817,848.375,814.355,748.661,833.068,689.981,575.055,573.481,560.35,623.73,608.433,549.471,550.363,551.069,494.265,429.031,577.875,401.49,434.688,526.466,635.642,600.804,739.263,565.388,634.301,507.432,484.468,437.295,318.938,485.179,417.509,194.801
326.716,606.531,671.037,896.075,688.882,785.567,920.825,997.921,848.25,797.87,745.296,828.857,706.26,582.477,573.902,556.971,629.826,608.808,553.457,546.127,550.06,494.106,428.769,585.179,398.606,425.6,533.872,630.212,603.725,728.803,570.455,625.764,513.356,482.952,427.979,318.897,489.125,412.018,195.669
314.784,603.4,676.228,881.722,695.275,787.423,928.268,995.063,848.048,783.42,744.67,818.391,721.885,584.305,568.165,557.071,630.148,604.74,554,541.343,551.784,497.576,427.525,587.08,394.163,418.812,541.594,631.847,606.688,722.876,579.471,618.815,516.747,481.96,422.603,322.301,493.5,406.107,196.39
308.745,601.485,683.529,872.383,697.775,786.577,937.392,982.278,846.567,774.964,748.13,806.226,733.298,579.469,557.519,559.729,627.252,599.596,551.457,537.5,553.845,505.324,426.625,582.848,388.038,416.775,549.421,639.124,609.384,724.577,587.826,615.81,516.76,480.024,422.356,328.151,496.732,400.42,197
311.451,603.715,692.301,870.985,697.745,785.711,945.887,966.627,842.298,773.435,755.47,795.511,737.731,570.109,546.429,562.143,623.026,597.298,547.857,536.725,553.974,516.212,426.256,575.08,381.346,420.562,555.639,648.971,612.942,732.219,591.62,616.361,515.774,477.278,426.452,332.342,498.58,395.339,196.838
320.02,608.762,700.007,875.729,697.941,787.845,950.804,956.016,835.538,777.333,763.33,785.421,733.577,559.984,540.083,562.257,616.974,599.135,546.193,540.304,552.19,527.457,425.362,567.402,376.269,429.112,558.609,657.394,616.877,739.438,590.521,618.912,516.356,475.238,431.952,330.651,499.589,391.054,195.537
329.157,611.769,702.794,882.128,700.667,793.66,949.969,953.175,828.587,785.341,766.713,774.789,721.846,551.945,540.789,559.621,608.67,604.154,548,546.804,550.707,535.755,422.712,562.152,375.375,441.275,557.519,661.971,618.884,741.314,586.653,621.75,518.616,476.056,435.397,322.603,500.616,388.152,194.103
335.765,608.469,698.397,887,707.657,800.052,943.485,955.119,824.058,797.362,762.678,765.579,705.74,547.242,546.496,554.671,600.296,611,552.871,553.098,551.112,537.868,418.487,560.223,379.962,454.987,552.654,662.328,617.138,738.832,582.322,624.625,520.952,480.952,435.171,313.103,501.402,386.366,193.11
340.931,598.969,689.36,890.12,719.147,802.258,934.515,957.175,822.808,812.601,753.043,762.857,689.76,545.234,552.18,547.786,595.504,618.567,558.479,557.892,552.595,532.801,414.169,561.634,388.962,468.425,545.075,659.752,612.659,737.277,578.669,627.75,522.014,488.421,432.438,308.438,501.402,385.732,191.772
346.755,586.754,682.507,892.82,732.078,798.062,928.485,957.183,823.827,827.428,743.452,769.195,677.894,544.812,553.917,539.936,596.496,624.567,562.407,562.118,553.578,522.907,411.888,566.188,399.346,478.388,536.241,655.314,608.21,740.869,576.488,630.745,522.199,495.532,430.692,311.712,500.866,385.607,188.493
353.402,576.677,682.684,895.188,741.52,789.825,929.371,956.817,825.26,837,738.426,781.692,672.096,545.555,551.128,532.843,603.104,626.125,563.943,565.941,554.259,512.285,412.994,573.67,408.385,482.475,527.872,649.832,604.384,748.752,576.727,631.893,521.801,500.254,432.582,320.534,501.393,385.491,182.949
359.324,572.323,689.831,894.752,745.471,782.454,937.113,959.556,826.942,838.645,738.261,793.932,672.096,548.461,546.211,528.579,614.47,622.096,564.021,568.431,556.172,504.762,417.5,582.116,414.25,481.275,521.12,644.372,600.341,756.467,579.967,630.259,520.534,502.595,437.514,330.39,503.054,385.134,176.801
363.147,574.715,699.368,889.797,747,778.918,947.979,968.921,829.702,834.29,739.278,800.774,676.135,555.172,540.992,528.136,627.8,614.173,563.371,568.647,560.112,501.974,423.138,586.964,416.452,479.112,516.398,640.204,595.609,759.956,584.826,626.917,518.658,504.373,441.849,337.377,503.893,385.036,172.684
364.902,581.154,706.426,881.248,751.902,778.629,957.32,986,833.596,828.688,738.043,801.241,682.471,565.984,535.421,530.429,639.652,605.067,561.593,566.843,564.241,503.391,427.006,583.491,414.933,479.55,513.541,638.234,591.891,758.701,588.388,623.282,517.027,507.064,442.486,340.185,502.348,385.411,171.801
365.725,586.6,707.221,872.06,763.039,779.423,962.577,1007.389,836.538,825.928,733.826,798.301,689.058,578.344,529.068,532.821,647.017,597.356,558.3,563.843,565.164,506.695,428.225,571.893,410.538,481.712,512.887,638.591,590.036,756.577,588.372,619.514,516.349,510.175,439.445,339.171,499.223,385.58,173.853
365.51,587.185,700.971,864.812,776.676,780.99,964.34,1026.563,835.798,826.116,728.757,796.105,692.865,588.258,523.722,533.543,650.322,591.923,554.814,559.941,560.362,508.901,428.75,558.571,405.76,481.375,513.782,640.584,588.739,757.745,584.983,615.213,515.884,512.238,435.123,336.096,496.143,384.67,177.699
363.186,582.131,690.706,860.707,784.892,785.258,963.938,1037.778,832.337,826.384,725.748,797.421,692.288,592.867,522.248,533.493,652.304,588.308,553.971,554.451,550.138,507.702,431.675,550.661,403.163,476.712,515.023,643.766,586.333,763.365,579.777,610.509,514.171,512.667,432.041,333.5,494.232,382.571,182.471
357.627,573.446,682.324,859.331,782.127,793,962.856,1040.579,830.346,823.862,726.313,802.556,688.731,592.164,526.068,535.507,655.4,585.25,557.35,546.52,538.957,503.212,438.319,550.411,404.144,469.538,514.887,647.701,583.797,769.861,574.471,606.579,509.849,512.437,431.76,333.13,493.598,379.688,187.787
349.422,563.846,680.596,859.594,769.196,801.361,962.412,1038.492,833.712,819.833,729.922,809.444,686.365,588.289,534.677,541.621,659.791,581.798,562.457,537.686,532.931,497.894,446.606,553.732,406.644,462.275,512.714,651.701,584.464,772.051,569.702,604.44,503.63,512.278,434.623,335.24,494.714,376.946,193.838
341.235,555.838,685.581,862.068,751.304,806.258,963.742,1033.825,842.827,819.036,734.73,814.188,688.337,584.07,546.632,551.521,663.417,577.413,564.2,531.961,535.534,495.285,453.456,555.527,407.106,455.3,509.008,653.445,590.268,767.46,565.182,604.949,497.678,511.667,440.041,338.329,497.518,375.089,199.787
336.118,551.215,693.404,869.218,734.422,805.773,965.515,1025.373,853.654,825.913,738.93,813.496,693.558,580.516,560.263,562.993,663.478,571.904,559.443,532.824,544.198,498.404,456.719,554.696,402.731,448.413,505.293,651.46,599.283,757.985,559.777,608.468,494.637,509.802,445.932,341.137,500.152,374.42,203.485
335.118,551.246,698.89,881.444,721.588,801.732,963.495,1011.548,862.163,838.783,740.922,806.714,699.144,577.586,573.015,573.75,658.765,565.135,549.571,540.049,552.698,507.768,455.7,554.634,394.375,442.2,503.865,645.854,606.63,748.555,552.38,613.81,495.212,506.619,450.76,344.096,500.277,374.786,202.89
336.853,556.331,698.824,894.639,712.853,796.629,955.052,994.302,866.288,849.326,739.713,796.752,703.885,575.914,581.902,582.2,650.904,558.865,539.393,548.637,555.56,520.007,450.612,558.732,386.558,437.388,505.88,638.818,607.942,743.606,543.702,618.694,498.205,501.698,454.301,348.082,496.982,376.402,198.515
338.696,565.554,694.346,903.797,706.186,791.866,943.536,978.286,866.26,848.826,736.252,787.692,707.981,577.508,584.857,587.136,643.226,555.933,531.95,553.696,551.94,529.152,442.475,567.545,383.702,434.538,510.789,633.08,603.239,744.854,537.769,621.88,501.712,494.278,456.952,353.233,491.232,379.545,193.86
339.225,576.208,690.515,907.594,700.471,787.299,934.34,967.802,863.519,836.442,733.417,782.346,710.202,583.055,582.639,588.029,637.939,558.087,528.029,554.147,545.612,530.007,433.819,578.232,387.279,434.225,517.331,631.219,596.536,750.657,538.074,623.773,505.479,485.064,459.473,358.192,486.643,383.027,192.551
339.078,585.315,691.493,907.992,696.725,783.155,930.144,964.976,860.385,819.949,734.13,783.158,708.019,591,578.692,586,635.087,564.788,527.6,553.441,541.784,521.748,428.256,586.955,394.269,436.8,525.271,634.058,592.949,758.102,544.967,625.079,510.63,478.278,462.753,362.014,487.241,385.232,195.684
340.647,591,697.375,905.459,697.412,780.567,930.072,968.952,860.548,808.674,738.496,791.887,701.346,598.625,577.03,583.107,633,575.837,531.429,555.745,542.595,508.689,428.087,591.375,400.981,441.288,535.398,639.46,595.217,765.898,555.554,625.259,518.199,478.206,468.089,364.87,495.402,386.045,201.426
345.51,594.015,704.691,898.602,705.098,780.557,931.155,975.119,865.865,805.826,744.009,808.248,693.894,604.141,580.474,581.379,630.017,591.885,539.55,563.108,546.767,497.656,432.431,591.875,405.173,446.2,547.158,643.277,603.022,774.19,567.372,623.523,528.377,486.056,475.973,367.959,510.438,388.098,206.787
353.48,596.908,710.265,887.662,719.775,783.175,930.67,977.444,873.577,807.471,747.4,828.504,689.971,606.422,588.617,581.343,627.104,613.279,549.964,574.275,552.379,493.358,439.25,591.804,406.74,451.275,557.226,641.985,613.928,782.796,580.215,620.801,539.212,499.19,484.26,371.589,527.964,394.482,209.324
362.186,602.654,713.625,875.797,738.647,788.062,928.052,972.563,876.788,808.312,745.617,846.368,690.683,605.062,598.211,582.043,626.774,636.058,559.443,586.627,559.871,495.755,447.531,594.402,406.615,456.775,560.872,635.292,624.246,789.686,592.868,619.63,547.836,513.46,490.027,375.671,543.027,405.768,208.434
368.48,610.669,714.978,866.662,757.696,795.093,926.433,962.929,870.827,807.42,737.435,857.023,693.615,600.453,604.579,583.507,631.661,652.269,565.871,597.569,569.638,501.788,457.481,600.527,405.654,461.538,556.526,626.058,631.486,792.664,602.504,621.949,553.158,526.095,492.007,380.021,552.491,418.732,204.75
369.431,616.223,713.949,861.489,772.559,803.072,930.093,955.008,856.49,807.406,724.687,859.414,695.212,593.562,605.038,587.493,642.565,655.481,569.336,605.373,579.276,508.947,467.494,606.75,404.663,463.825,547.248,619.263,634.58,791.745,605.95,627.287,556.247,535.032,491.795,383.555,556.098,427.554,199.007
364.324,614.992,709.963,859.414,778.912,809.155,939.649,954.698,838.471,809.819,711.67,856.436,694.24,585.5,600.865,594.95,656.983,645.962,571.25,608.51,584.345,516.788,473.763,608.661,403.769,463.35,537.391,619.445,632.609,789.336,602.43,633.278,558.267,539.381,491.295,384.548,554.884,427.911,192.794
354.598,607.846,703.478,859.361,774.725,809.907,950.887,963.54,821.154,812.638,702.4,852.316,693.74,578.328,595.617,604.064,669.844,630.019,572.021,606.088,583.034,524.536,472.644,604.018,402.51,462.7,529.669,627.701,625.725,787.861,594.669,636.787,559.445,539.365,490.842,381.068,551.295,419.973,187.691
342.275,600.369,696.588,861.88,762.804,803.866,958.763,977.976,808.683,813.225,699.713,849.602,698.106,574.742,591.895,610.764,675.817,615.279,571.571,599.569,577.81,529.351,463.781,593.134,400.606,465.013,525.15,640.971,615.949,787.686,586.603,636.898,559.712,535.976,488.705,373.096,548.196,408.312,184.566
329.441,597.131,691.5,868.271,750.343,792.402,961.474,992.81,803.962,811.949,705.757,848.12,707.471,575.5,589.414,612.407,673.139,606.298,570.329,592.971,572.25,527.96,450.888,577.848,398.663,469.925,524.842,653.307,606.457,788.27,581.298,634.778,559.76,530.413,483.952,362.014,547.223,398.268,183.412
318.529,598.962,688.618,880.278,744.471,778.866,960.835,1002.587,806.798,812.116,720.035,845.241,716.067,578.016,586.647,609.243,665.383,603.481,569.6,589.755,568.078,520.185,439.219,561.643,397.462,474.712,528.692,659.825,599.043,789.956,579.967,632.893,560.075,522.944,477.918,349.938,548.196,392.152,183.75
312.431,603.631,686.676,898.045,746.892,767.072,960.186,1003.952,813.923,816.812,737.626,838.098,716.712,579.445,582.383,603.329,658.287,605.625,570.443,590.343,564.776,510.238,432.6,549.277,397.029,477.075,534.789,658.883,593.464,793.686,582.24,633.143,559.418,514.262,473.507,339.226,549.17,389.071,185.801
312.618,608.746,684.015,918.203,753.48,760.619,960.649,998.135,821.404,824.819,752.165,826.211,707.865,578.484,576.602,596.236,653.765,610.212,571.864,592.431,560.759,503.735,431.112,545.366,396.837,476.925,540.323,652.336,589.775,800.219,586.512,635.931,556.486,505.968,472.26,331.952,548.384,387.009,189.772
317.912,612.477,680.346,933.368,758.01,760.629,960.186,992.048,828.163,831.609,760.6,811.865,694.962,575.836,570.12,588.221,650.009,613.442,572.4,592.49,555.31,502.609,431.962,550.393,396.173,474.462,543.647,643.263,589.623,807.766,590.826,639.523,551.952,499.54,473.089,329.082,545.616,384.741,194.5
325.078,614.392,676.949,935.496,757.373,765.835,955.856,993.643,836.442,833.159,764.609,799.444,685.115,571.953,563.699,579.064,645.209,611.587,571.957,588.235,549.862,504.119,432.631,561.196,395.106,468.913,544.459,635.365,595.645,812.555,594.331,641.991,547.829,493.825,473.425,330.575,542.589,382.188,197.904
332.363,615.585,676.191,920.932,753.363,773.443,948.165,1003.865,848.192,828.667,766,792.308,681.856,567.422,558.165,568.3,640.322,603.029,571.4,579.716,547.819,504.444,433.044,572.366,394.837,460.05,543.571,631.489,607.362,811.058,596.686,642.634,544.973,486.865,470.295,336.137,541.795,379.893,198.199
340.412,617.469,678.493,893.549,749.363,780.773,941.598,1014.635,861.25,820.87,764.722,790.707,683.337,563.594,553.94,555.986,637.835,589.99,570.529,569.931,551.983,503.172,433.869,580.25,396.923,450.6,541.797,632.803,619.949,802.752,598.578,642.505,541.527,479.151,462.644,344.897,544.143,378.5,195.794
351.235,619.677,682.066,863.383,746.363,787.196,940.041,1016.127,869.635,813.609,758.983,791.714,684.394,561.453,550.842,543.771,637.887,577.865,567.621,562.48,561.353,504.013,434.969,583.741,401.529,444.025,540.053,637.394,627.826,790.854,599.843,642.796,535.288,474.476,452.007,354.199,547.839,378,193.015
364.922,620.715,685.221,841.85,741.853,793.155,943.825,1006.008,867.942,809.022,747.965,792.647,681.106,560.469,548.241,534.507,638.191,571.01,561.593,558.176,570.543,510.735,434.806,584.571,405.442,440.487,538.955,641.723,629.203,780.051,599.141,644.208,525.808,476.016,441.952,360.034,548.759,377.598,192
378.284,620.377,687.39,835.331,734.078,798.351,949.784,989.913,857.394,807.058,734.035,792.511,674.202,559.758,545.677,530.243,636.548,569.154,554.229,555.294,573.664,523.033,432.087,584.938,405.442,436.975,538.173,643.693,626.797,774.365,594.859,646.991,514.425,483.436,435.171,359.493,544.045,376.304,193.059
