Points0,Points1,Points2,cell,,,comm0,proc_300_cor7,proc_300_cor9,intensity
13.332,28.64090606,7.656,95,,,1,3,19,10723
13.299,28.64090606,14.52,96,,,0,3,19,9937.5
13.563,28.64090606,16.863,97,,,1,3,19,7894.3
13.53,28.64090606,10.098,98,,,1,3,19,13652
13.629,28.64090606,9.372,99,,,1,3,19,11870
13.728,28.64090606,10.791,100,,,1,3,19,11660
13.893,28.64090606,5.082,101,,,0,3,19,9228.1
13.959,28.64090606,6.468,102,,,1,3,9,10309
14.454,28.64090606,0.726,103,,,1,3,9,7822.2
14.388,28.64090606,4.29,104,,,1,3,9,9596.2
14.388,28.64090606,14.355,105,,,1,3,19,9039.7
14.652,28.64090606,10.626,106,,,1,3,65,12353
14.751,28.64090606,8.58,107,,,1,3,65,10837
15.279,28.64090606,8.91,108,,,0,3,65,10927
15.477,28.64090606,7.26,109,,,0,3,65,10242
15.576,28.64090606,8.712,110,,,0,3,65,10802
15.642,28.64090606,9.537,111,,,1,3,19,10734
15.873,28.64090606,12.606,112,,,0,3,19,10361
16.401,28.64090606,4.356,113,,,0,3,65,9206.9
16.368,28.64090606,10.923,114,,,1,3,65,11938
16.599,28.64090606,9.24,115,,,0,3,65,10955
16.83,28.64090606,10.032,116,,,1,3,65,10951
16.929,28.64090606,7.722,117,,,0,3,65,11076
16.929,28.64090606,6.237,118,,,1,3,65,10504
17.391,28.64090606,6.996,119,,,0,3,65,10241
17.919,28.64090606,9.108,120,,,1,3,65,10836
18.117,28.64090606,16.896,121,,,1,3,65,8000
18.084,28.64090606,8.481,122,,,1,3,65,10484
18.381,28.64090606,7.326,123,,,1,3,65,11138
18.645,28.64090606,7.722,124,,,0,3,65,9558.4
18.48,28.64090606,13.794,125,,,1,3,65,11531
19.008,28.64090606,10.131,126,,,1,3,65,9725
19.14,28.64090606,10.824,127,,,1,3,65,9430.9
19.305,28.64090606,4.554,128,,,1,3,19,9336.5
19.239,28.64090606,8.613,129,,,1,3,19,10053
19.272,28.64090606,16.896,130,,,1,3,19,7890.2
19.338,28.64090606,16.038,131,,,1,3,19,7302.3
20.031,28.64090606,5.775,132,,,1,3,19,10062
20.163,28.64090606,8.811,133,,,1,3,19,9939.8
20.229,28.64090606,10.395,134,,,1,3,19,9597.4
20.691,28.64090606,13.134,135,,,1,3,19,9515.6
20.856,28.64090606,3.465,136,,,1,3,19,8951.8
20.889,28.64090606,16.632,137,,,0,3,19,6147.5
21.12,28.64090606,6.237,138,,,0,3,19,8187.9
22.308,28.64090606,10.461,139,,,0,3,19,7949.2
0.165,28.63091272,12.441,1,,,1,3,19,10785
0.132,28.63091272,5.841,2,,,1,3,19,9084.5
0.264,28.63091272,3.663,3,,,0,3,65,8149.3
0.396,28.63091272,9.537,4,,,0,3,65,12341
0.594,28.63091272,6.105,5,,,2,3,65,9072.2
0.66,28.63091272,1.518,6,,,0,3,65,9738.7
0.825,28.63091272,16.533,7,,,1,3,65,8710.3
0.891,28.63091272,4.356,8,,,1,3,65,9881.2
0.891,28.63091272,2.508,9,,,2,3,65,8675.9
0.99,28.63091272,8.283,10,,,1,3,65,10807
1.023,28.63091272,11.22,11,,,1,3,65,11768
1.188,28.63091272,8.91,12,,,1,3,65,10981
1.353,28.63091272,16.434,13,,,1,3,65,9086.5
1.419,28.63091272,7.557,14,,,1,3,65,10024
1.782,28.63091272,12.804,15,,,1,3,65,10723
2.211,28.63091272,1.023,16,,,1,3,65,8639.4
2.211,28.63091272,9.768,17,,,2,3,65,12187
2.508,28.63091272,13.035,18,,,1,3,65,11725
2.442,28.63091272,7.392,19,,,1,3,65,9875
2.475,28.63091272,2.772,20,,,2,3,65,9782.6
2.64,28.63091272,1.551,21,,,0,3,65,9260
2.772,28.63091272,8.382,22,,,1,3,65,10545
2.805,28.63091272,10.461,23,,,0,3,65,12692
3.531,28.63091272,16.797,24,,,0,3,65,9413.5
3.465,28.63091272,8.019,25,,,1,3,65,11027
3.762,28.63091272,7.128,26,,,0,3,65,11961
3.663,28.63091272,4.785,27,,,1,3,65,9978.7
3.861,28.63091272,12.276,28,,,2,3,65,11604
3.828,28.63091272,7.92,29,,,0,3,65,12115
4.125,28.63091272,5.511,30,,,0,3,65,10522
4.158,28.63091272,0.462,31,,,1,3,65,8659.1
4.29,28.63091272,13.959,32,,,0,3,65,11104
4.356,28.63091272,9.702,33,,,1,3,65,11029
4.587,28.63091272,11.781,34,,,2,3,65,10911
4.785,28.63091272,10.164,35,,,0,3,65,10621
4.917,28.63091272,11.22,36,,,0,3,65,11402
4.983,28.63091272,0.759,37,,,0,3,65,8850.2
5.016,28.63091272,5.412,38,,,0,3,65,10245
5.214,28.63091272,12.441,39,,,1,3,65,11019
5.313,28.63091272,11.715,40,,,2,3,65,11017
5.346,28.63091272,7.227,41,,,1,3,51,11000
5.478,28.63091272,10.725,42,,,0,3,51,12233
5.577,28.63091272,9.108,43,,,1,3,51,10785
5.709,28.63091272,4.158,44,,,1,3,51,9342.3
5.676,28.63091272,5.94,45,,,2,3,48,12079
5.775,28.63091272,4.62,46,,,2,3,48,9700
5.907,28.63091272,15.345,47,,,2,3,48,10644
6.006,28.63091272,7.953,48,,,2,3,48,10792
6.138,28.63091272,11.88,49,,,2,3,48,11756
6.072,28.63091272,4.983,50,,,1,3,48,11848
6.336,28.63091272,13.002,51,,,0,3,48,11542
6.567,28.63091272,4.587,52,,,2,3,48,10540
6.798,28.63091272,8.085,53,,,1,3,48,11395
6.666,28.63091272,3.234,54,,,2,3,0,10077
6.765,28.63091272,10.626,55,,,1,3,0,10845
6.831,28.63091272,14.091,56,,,0,3,0,10833
6.93,28.63091272,15.081,57,,,1,3,0,9388.9
7.095,28.63091272,3.234,58,,,2,3,0,9953.9
7.095,28.63091272,11.319,59,,,0,3,0,10961
7.326,28.63091272,5.775,60,,,0,3,0,10613
7.59,28.63091272,10.527,61,,,2,3,0,11212
7.722,28.63091272,8.184,62,,,1,3,0,10551
7.689,28.63091272,11.748,63,,,2,36,0,11125
7.689,28.63091272,16.401,64,,,1,36,0,8072.5
7.887,28.63091272,12.837,65,,,2,36,0,11045
8.085,28.63091272,4.62,66,,,1,36,0,9122
8.25,28.63091272,5.544,67,,,2,36,0,11487
8.415,28.63091272,7.392,68,,,0,36,0,12045
8.646,28.63091272,9.339,69,,,2,36,0,11053
8.547,28.63091272,8.217,70,,,2,36,0,11235
8.514,28.63091272,3.993,71,,,0,36,0,9064.1
8.712,28.63091272,1.716,72,,,1,36,0,8037.6
8.646,28.63091272,5.214,73,,,2,36,0,10314
9.075,28.63091272,7.491,74,,,0,25,0,12176
9.075,28.63091272,12.012,75,,,2,25,0,11630
9.042,28.63091272,10.461,76,,,2,25,0,13170
9.141,28.63091272,13.035,77,,,2,25,0,10326
9.405,28.63091272,4.719,78,,,0,25,0,9301.1
9.867,28.63091272,3.927,79,,,2,14,0,8917.6
9.867,28.63091272,6.765,80,,,0,14,0,11054
10.329,28.63091272,4.455,81,,,2,14,0,9806.5
10.56,28.63091272,0.891,82,,,1,14,0,7950.4
10.923,28.63091272,3.531,83,,,1,42,0,9768.4
10.956,28.63091272,7.59,84,,,2,42,0,11011
11.451,28.63091272,9.438,85,,,1,14,105,11196
11.484,28.63091272,4.257,86,,,0,14,105,10094
11.682,28.63091272,16.335,87,,,2,33,105,8666.7
11.715,28.63091272,6.204,88,,,0,33,105,10788
11.814,28.63091272,5.412,89,,,2,33,105,10229
12.243,28.63091272,10.725,90,,,2,33,105,10989
12.507,28.63091272,5.61,91,,,1,33,105,10167
12.705,28.63091272,3.729,92,,,0,42,105,8846.2
12.837,28.63091272,5.082,93,,,1,42,105,10504
12.87,28.63091272,1.353,94,,,1,33,105,8304.9
13.332,28.63091272,7.656,95,,,0,33,32,10759
13.299,28.63091272,14.52,96,,,1,33,32,9802.1
13.563,28.63091272,16.863,97,,,0,33,32,7902.4
13.53,28.63091272,10.098,98,,,2,42,32,13606
13.629,28.63091272,9.372,99,,,0,42,32,11795
13.728,28.63091272,10.791,100,,,0,33,32,11667
13.893,28.63091272,5.082,101,,,1,33,32,9271.9
13.959,28.63091272,6.468,102,,,0,42,32,10321
14.454,28.63091272,0.726,103,,,1,42,17,7816.7
14.388,28.63091272,4.29,104,,,0,42,17,9602.6
14.388,28.63091272,14.355,105,,,2,42,17,9026.5
14.652,28.63091272,10.626,106,,,2,42,17,12342
14.751,28.63091272,8.58,107,,,0,42,17,10904
15.279,28.63091272,8.91,108,,,1,42,17,10915
15.477,28.63091272,7.26,109,,,1,42,17,10188
15.576,28.63091272,8.712,110,,,1,42,17,10670
15.642,28.63091272,9.537,111,,,0,42,17,10742
15.873,28.63091272,12.606,112,,,1,42,17,10306
16.401,28.63091272,4.356,113,,,1,42,32,9198.3
16.368,28.63091272,10.923,114,,,2,42,32,11938
16.599,28.63091272,9.24,115,,,1,42,32,10946
16.83,28.63091272,10.032,116,,,0,42,32,10951
16.929,28.63091272,7.722,117,,,1,42,32,11014
16.929,28.63091272,6.237,118,,,0,42,32,10487
17.391,28.63091272,6.996,119,,,1,42,32,10226
17.919,28.63091272,9.108,120,,,2,42,32,10801
18.117,28.63091272,16.896,121,,,2,42,32,7961.9
18.084,28.63091272,8.481,122,,,2,42,32,10516
18.381,28.63091272,7.326,123,,,2,42,32,11101
18.645,28.63091272,7.722,124,,,1,42,32,9558.4
18.48,28.63091272,13.794,125,,,0,42,32,11519
19.008,28.63091272,10.131,126,,,2,42,32,9787.5
19.14,28.63091272,10.824,127,,,2,42,32,9455.3
19.305,28.63091272,4.554,128,,,0,42,32,9375
19.239,28.63091272,8.613,129,,,0,42,32,10080
19.272,28.63091272,16.896,130,,,2,42,32,7914.6
19.338,28.63091272,16.038,131,,,0,42,32,7279.1
20.031,28.63091272,5.775,132,,,2,6,32,10200
20.163,28.63091272,8.811,133,,,2,6,32,9891.6
20.229,28.63091272,10.395,134,,,0,42,32,9610.4
20.691,28.63091272,13.134,135,,,2,42,32,9531.2
20.856,28.63091272,3.465,136,,,2,42,32,8927.7
20.889,28.63091272,16.632,137,,,1,42,32,6082
21.12,28.63091272,6.237,138,,,0,42,32,8127.3
22.308,28.63091272,10.461,139,,,1,42,32,7935.8
0.165,28.62091939,12.441,1,,,2,42,32,10800
0.132,28.62091939,5.841,2,,,2,42,104,9112.7
0.264,28.62091939,3.663,3,,,2,43,104,8171.6
0.396,28.62091939,9.537,4,,,1,43,104,12292
0.594,28.62091939,6.105,5,,,1,43,104,9066.7
0.66,28.62091939,1.518,6,,,1,43,104,9698.2
0.825,28.62091939,16.533,7,,,2,43,104,8731
0.891,28.62091939,4.356,8,,,0,43,104,9818.8
0.891,28.62091939,2.508,9,,,1,43,104,8586.2
0.99,28.62091939,8.283,10,,,2,43,70,10776
1.023,28.62091939,11.22,11,,,0,43,70,11768
1.188,28.62091939,8.91,12,,,2,43,70,10948
1.353,28.62091939,16.434,13,,,0,43,104,9083
1.419,28.62091939,7.557,14,,,0,43,104,10083
1.782,28.62091939,12.804,15,,,2,43,104,10696
2.211,28.62091939,1.023,16,,,2,43,104,8713.8
2.211,28.62091939,9.768,17,,,1,43,104,12144
2.508,28.62091939,13.035,18,,,0,43,104,11674
2.442,28.62091939,7.392,19,,,0,43,104,9868.1
2.475,28.62091939,2.772,20,,,1,43,104,9770.2
2.64,28.62091939,1.551,21,,,1,43,70,9296
2.772,28.62091939,8.382,22,,,2,43,70,10517
2.805,28.62091939,10.461,23,,,1,43,70,12626
3.531,28.62091939,16.797,24,,,1,43,70,9500
3.465,28.62091939,8.019,25,,,2,43,70,11000
3.762,28.62091939,7.128,26,,,1,43,64,11940
3.663,28.62091939,4.785,27,,,2,43,64,10021
3.861,28.62091939,12.276,28,,,1,14,64,11679
3.828,28.62091939,7.92,29,,,2,14,64,12104
4.125,28.62091939,5.511,30,,,1,14,64,10486
4.158,28.62091939,0.462,31,,,2,41,64,8659.1
4.29,28.62091939,13.959,32,,,1,41,64,11067
4.356,28.62091939,9.702,33,,,2,41,64,11125
4.587,28.62091939,11.781,34,,,1,14,64,10923
4.785,28.62091939,10.164,35,,,1,14,64,10630
4.917,28.62091939,11.22,36,,,2,14,64,11406
4.983,28.62091939,0.759,37,,,2,14,93,8861.4
5.016,28.62091939,5.412,38,,,2,14,93,10216
5.214,28.62091939,12.441,39,,,2,14,93,11065
5.313,28.62091939,11.715,40,,,1,14,93,11006
5.346,28.62091939,7.227,41,,,2,14,93,10942
5.478,28.62091939,10.725,42,,,1,14,93,12164
5.577,28.62091939,9.108,43,,,2,14,93,10808
5.709,28.62091939,4.158,44,,,0,38,93,9324.3
5.676,28.62091939,5.94,45,,,1,38,93,12022
5.775,28.62091939,4.62,46,,,1,38,93,9700
5.907,28.62091939,15.345,47,,,1,38,93,10659
6.006,28.62091939,7.953,48,,,1,38,93,10787
6.138,28.62091939,11.88,49,,,1,38,93,11675
6.072,28.62091939,4.983,50,,,2,38,93,11864
6.336,28.62091939,13.002,51,,,1,38,93,11441
6.567,28.62091939,4.587,52,,,1,38,64,10460
6.798,28.62091939,8.085,53,,,2,38,64,11387
6.666,28.62091939,3.234,54,,,1,38,64,10088
6.765,28.62091939,10.626,55,,,1,38,64,10814
6.831,28.62091939,14.091,56,,,1,38,64,10889
6.93,28.62091939,15.081,57,,,0,38,64,9488.9
7.095,28.62091939,3.234,58,,,1,38,64,9940.8
7.095,28.62091939,11.319,59,,,1,38,64,10906
7.326,28.62091939,5.775,60,,,1,38,64,10604
7.59,28.62091939,10.527,61,,,1,38,64,11207
7.722,28.62091939,8.184,62,,,0,38,64,10581
7.689,28.62091939,11.748,63,,,1,38,64,11143
7.689,28.62091939,16.401,64,,,0,38,64,8048.3
7.887,28.62091939,12.837,65,,,1,38,82,11091
8.085,28.62091939,4.62,66,,,2,38,82,9195.1
8.25,28.62091939,5.544,67,,,1,38,20,11527
8.415,28.62091939,7.392,68,,,1,38,20,12061
8.646,28.62091939,9.339,69,,,1,38,82,11035
8.547,28.62091939,8.217,70,,,1,38,82,11165
8.514,28.62091939,3.993,71,,,2,38,82,9166.7
8.712,28.62091939,1.716,72,,,2,38,82,8048.4
8.646,28.62091939,5.214,73,,,1,38,82,10267
9.075,28.62091939,7.491,74,,,1,38,82,12131
9.075,28.62091939,12.012,75,,,1,38,82,11611
9.042,28.62091939,10.461,76,,,1,38,82,13163
9.141,28.62091939,13.035,77,,,1,38,82,10257
9.405,28.62091939,4.719,78,,,2,38,82,9426.1
9.867,28.62091939,3.927,79,,,1,38,82,8929.4
9.867,28.62091939,6.765,80,,,1,38,82,11048
10.329,28.62091939,4.455,81,,,1,38,82,9795.7
10.56,28.62091939,0.891,82,,,2,38,82,7933.9
10.923,28.62091939,3.531,83,,,2,38,82,9779.7
10.956,28.62091939,7.59,84,,,1,38,82,10995
11.451,28.62091939,9.438,85,,,2,38,82,11268
11.484,28.62091939,4.257,86,,,2,38,82,10162
11.682,28.62091939,16.335,87,,,1,38,20,8695.9
11.715,28.62091939,6.204,88,,,1,38,20,10788
11.814,28.62091939,5.412,89,,,1,38,20,10190
12.243,28.62091939,10.725,90,,,0,38,20,10979
12.507,28.62091939,5.61,91,,,2,38,20,10208
12.705,28.62091939,3.729,92,,,2,38,20,8820.5
12.837,28.62091939,5.082,93,,,2,38,20,10504
12.87,28.62091939,1.353,94,,,2,38,20,8182.9
13.332,28.62091939,7.656,95,,,2,38,20,10754
13.299,28.62091939,14.52,96,,,1,38,20,9843.8
13.563,28.62091939,16.863,97,,,1,38,20,7902.4
13.53,28.62091939,10.098,98,,,1,38,20,13576
13.629,28.62091939,9.372,99,,,1,38,20,11807
13.728,28.62091939,10.791,100,,,1,38,20,11673
13.893,28.62091939,5.082,101,,,2,38,20,9267.5
13.959,28.62091939,6.468,102,,,2,38,20,10273
14.454,28.62091939,0.726,103,,,1,38,20,7788.9
14.388,28.62091939,4.29,104,,,1,38,20,9557.7
14.388,28.62091939,14.355,105,,,1,38,20,9092.7
14.652,28.62091939,10.626,106,,,1,38,20,12386
14.751,28.62091939,8.58,107,,,1,38,20,10801
15.279,28.62091939,8.91,108,,,0,38,20,10866
15.477,28.62091939,7.26,109,,,2,38,20,10148
15.576,28.62091939,8.712,110,,,2,38,20,10714
15.642,28.62091939,9.537,111,,,2,38,20,10815
15.873,28.62091939,12.606,112,,,1,38,20,10264
16.401,28.62091939,4.356,113,,,0,38,20,9185.3
16.368,28.62091939,10.923,114,,,1,38,20,11975
16.599,28.62091939,9.24,115,,,2,38,20,10886
16.83,28.62091939,10.032,116,,,2,38,20,10967
16.929,28.62091939,7.722,117,,,2,38,20,11041
16.929,28.62091939,6.237,118,,,2,38,89,10496
17.391,28.62091939,6.996,119,,,2,38,89,10226
17.919,28.62091939,9.108,120,,,1,38,89,10815
18.117,28.62091939,16.896,121,,,1,38,89,7961.9
18.084,28.62091939,8.481,122,,,2,38,89,10529
18.381,28.62091939,7.326,123,,,1,38,89,11094
18.645,28.62091939,7.722,124,,,2,38,89,9532.5
18.48,28.62091939,13.794,125,,,1,38,20,11481
19.008,28.62091939,10.131,126,,,1,38,20,9812.5
19.14,28.62091939,10.824,127,,,1,38,20,9447.2
19.305,28.62091939,4.554,128,,,1,38,20,9375
19.239,28.62091939,8.613,129,,,1,38,20,9991.2
19.272,28.62091939,16.896,130,,,1,38,20,7878
19.338,28.62091939,16.038,131,,,1,38,70,7162.8
20.031,28.62091939,5.775,132,,,0,38,70,10212
20.163,28.62091939,8.811,133,,,1,38,70,9867.5
20.229,28.62091939,10.395,134,,,2,38,70,9584.4
20.691,28.62091939,13.134,135,,,1,38,70,9578.1
20.856,28.62091939,3.465,136,,,2,38,70,8903.6
20.889,28.62091939,16.632,137,,,0,38,70,6114.8
21.12,28.62091939,6.237,138,,,2,38,89,8193.9
22.308,28.62091939,10.461,139,,,2,38,89,7925.1
0.165,28.61092605,12.441,1,,,0,38,89,10769
0.132,28.61092605,5.841,2,,,0,38,89,9070.4
0.264,28.61092605,3.663,3,,,0,38,89,8119.4
0.396,28.61092605,9.537,4,,,2,38,89,12354
0.594,28.61092605,6.105,5,,,2,38,89,9061.1
0.66,28.61092605,1.518,6,,,2,38,89,9711.7
0.825,28.61092605,16.533,7,,,0,38,89,8662.1
0.891,28.61092605,4.356,8,,,1,38,89,9850
0.891,28.61092605,2.508,9,,,2,38,89,8655.2
0.99,28.61092605,8.283,10,,,0,38,89,10839
1.023,28.61092605,11.22,11,,,1,38,89,11828
1.188,28.61092605,8.91,12,,,0,38,18,10968
1.353,28.61092605,16.434,13,,,0,38,18,9048.4
1.419,28.61092605,7.557,14,,,2,38,18,10036
1.782,28.61092605,12.804,15,,,0,38,93,10668
2.211,28.61092605,1.023,16,,,0,38,93,8691.4
2.211,28.61092605,9.768,17,,,2,38,93,12176
2.508,28.61092605,13.035,18,,,0,38,93,11715
2.442,28.61092605,7.392,19,,,0,38,93,9847.2
2.475,28.61092605,2.772,20,,,2,38,93,9813.7
2.64,28.61092605,1.551,21,,,2,38,93,9320
2.772,28.61092605,8.382,22,,,0,38,93,10545
2.805,28.61092605,10.461,23,,,2,38,93,12678
3.531,28.61092605,16.797,24,,,2,38,93,9413.5
3.465,28.61092605,8.019,25,,,0,38,93,10959
3.762,28.61092605,7.128,26,,,2,38,93,11918
3.663,28.61092605,4.785,27,,,0,38,93,10000
3.861,28.61092605,12.276,28,,,2,38,93,11679
3.828,28.61092605,7.92,29,,,1,38,93,12104
4.125,28.61092605,5.511,30,,,2,38,93,10506
4.158,28.61092605,0.462,31,,,0,38,93,8704.5
4.29,28.61092605,13.959,32,,,2,38,93,11075
4.356,28.61092605,9.702,33,,,0,38,93,11038
4.587,28.61092605,11.781,34,,,2,38,93,10875
4.785,28.61092605,10.164,35,,,2,38,93,10595
4.917,28.61092605,11.22,36,,,2,38,93,11299
4.983,28.61092605,0.759,37,,,0,38,93,8839
5.016,28.61092605,5.412,38,,,2,38,93,10216
5.214,28.61092605,12.441,39,,,0,38,93,11111
5.313,28.61092605,11.715,40,,,2,38,93,10994
5.346,28.61092605,7.227,41,,,0,38,93,10936
5.478,28.61092605,10.725,42,,,0,38,93,12201
5.577,28.61092605,9.108,43,,,1,38,93,10762
5.709,28.61092605,4.158,44,,,0,38,93,9342.3
5.676,28.61092605,5.94,45,,,2,38,93,12035
5.775,28.61092605,4.62,46,,,1,38,93,9600
5.907,28.61092605,15.345,47,,,2,38,93,10637
6.006,28.61092605,7.953,48,,,0,38,93,10758
6.138,28.61092605,11.88,49,,,0,38,93,11737
6.072,28.61092605,4.983,50,,,1,38,93,11780
6.336,28.61092605,13.002,51,,,2,38,93,11492
6.567,28.61092605,4.587,52,,,1,38,93,10540
6.798,28.61092605,8.085,53,,,0,38,93,11367
6.666,28.61092605,3.234,54,,,2,38,93,10088
6.765,28.61092605,10.626,55,,,2,38,93,10784
6.831,28.61092605,14.091,56,,,2,38,93,10819
6.93,28.61092605,15.081,57,,,0,38,93,9422.2
7.095,28.61092605,3.234,58,,,2,38,93,9973.7
7.095,28.61092605,11.319,59,,,0,38,93,10946
7.326,28.61092605,5.775,60,,,2,38,93,10590
7.59,28.61092605,10.527,61,,,1,38,18,11259
7.722,28.61092605,8.184,62,,,0,38,18,10551
7.689,28.61092605,11.748,63,,,2,38,18,11101
7.689,28.61092605,16.401,64,,,0,38,18,8106.3
7.887,28.61092605,12.837,65,,,2,38,18,11068
8.085,28.61092605,4.62,66,,,0,38,18,9195.1
8.25,28.61092605,5.544,67,,,2,38,93,11509
8.415,28.61092605,7.392,68,,,2,38,93,12068
8.646,28.61092605,9.339,69,,,1,38,95,11031
8.547,28.61092605,8.217,70,,,2,38,95,11188
8.514,28.61092605,3.993,71,,,2,38,95,9089.7
8.712,28.61092605,1.716,72,,,0,38,18,8107.5
8.646,28.61092605,5.214,73,,,1,38,18,10210
9.075,28.61092605,7.491,74,,,2,38,18,12033
9.075,28.61092605,12.012,75,,,2,38,18,11568
9.042,28.61092605,10.461,76,,,2,38,18,13191
9.141,28.61092605,13.035,77,,,2,38,18,10303
9.405,28.61092605,4.719,78,,,1,38,18,9329.5
9.867,28.61092605,3.927,79,,,2,38,20,8923.5
9.867,28.61092605,6.765,80,,,2,38,20,11039
10.329,28.61092605,4.455,81,,,2,38,20,9865.6
10.56,28.61092605,0.891,82,,,0,38,20,7942.1
10.923,28.61092605,3.531,83,,,0,38,20,9779.7
10.956,28.61092605,7.59,84,,,2,38,20,11000
11.451,28.61092605,9.438,85,,,0,38,20,11228
11.484,28.61092605,4.257,86,,,0,38,20,10094
11.682,28.61092605,16.335,87,,,2,38,20,8701.8
11.715,28.61092605,6.204,88,,,2,38,20,10768
11.814,28.61092605,5.412,89,,,2,38,20,10170
12.243,28.61092605,10.725,90,,,2,38,20,10989
12.507,28.61092605,5.61,91,,,0,38,20,10092
12.705,28.61092605,3.729,92,,,2,38,20,8786.3
12.837,28.61092605,5.082,93,,,0,38,20,10574
12.87,28.61092605,1.353,94,,,0,38,20,8231.7
13.332,28.61092605,7.656,95,,,2,38,20,10677
13.299,28.61092605,14.52,96,,,0,38,20,9854.2
13.563,28.61092605,16.863,97,,,2,38,20,7902.4
13.53,28.61092605,10.098,98,,,2,38,20,13515
13.629,28.61092605,9.372,99,,,1,38,20,11801
13.728,28.61092605,10.791,100,,,2,38,20,11640
13.893,28.61092605,5.082,101,,,0,38,20,9258.8
13.959,28.61092605,6.468,102,,,1,38,20,10291
14.454,28.61092605,0.726,103,,,0,38,20,7777.8
14.388,28.61092605,4.29,104,,,0,38,20,9557.7
14.388,28.61092605,14.355,105,,,2,38,20,9079.5
14.652,28.61092605,10.626,106,,,2,38,20,12324
14.751,28.61092605,8.58,107,,,2,38,20,10910
15.279,28.61092605,8.91,108,,,1,38,20,10841
15.477,28.61092605,7.26,109,,,0,38,20,10195
15.576,28.61092605,8.712,110,,,0,38,20,10725
15.642,28.61092605,9.537,111,,,1,38,20,10774
15.873,28.61092605,12.606,112,,,0,38,20,10375
16.401,28.61092605,4.356,113,,,2,38,20,9176.7
16.368,28.61092605,10.923,114,,,2,38,20,11925
16.599,28.61092605,9.24,115,,,0,38,20,10911
16.83,28.61092605,10.032,116,,,2,38,20,10967
16.929,28.61092605,7.722,117,,,0,38,20,11021
16.929,28.61092605,6.237,118,,,0,38,20,10496
17.391,28.61092605,6.996,119,,,0,38,20,10207
17.919,28.61092605,9.108,120,,,1,38,20,10774
18.117,28.61092605,16.896,121,,,2,38,20,7923.8
18.084,28.61092605,8.481,122,,,1,38,20,10497
18.381,28.61092605,7.326,123,,,2,38,20,11072
18.645,28.61092605,7.722,124,,,1,38,20,9584.4
18.48,28.61092605,13.794,125,,,2,38,20,11457
19.008,28.61092605,10.131,126,,,2,38,20,9762.5
19.14,28.61092605,10.824,127,,,0,38,20,9390.2
19.305,28.61092605,4.554,128,,,0,38,20,9365.4
19.239,28.61092605,8.613,129,,,2,38,20,10027
19.272,28.61092605,16.896,130,,,2,38,20,7853.7
19.338,28.61092605,16.038,131,,,2,38,20,7186
20.031,28.61092605,5.775,132,,,2,38,20,10138
20.163,28.61092605,8.811,133,,,2,38,20,9885.5
20.229,28.61092605,10.395,134,,,0,38,20,9636.4
20.691,28.61092605,13.134,135,,,2,38,20,9546.9
20.856,28.61092605,3.465,136,,,0,38,20,8903.6
20.889,28.61092605,16.632,137,,,0,38,20,6196.7
21.12,28.61092605,6.237,138,,,1,38,20,8200
22.308,28.61092605,10.461,139,,,0,38,20,7919.8
0.165,28.60093271,12.441,1,,,0,38,20,10831
0.132,28.60093271,5.841,2,,,2,38,20,9112.7
0.264,28.60093271,3.663,3,,,0,38,20,8171.6
0.396,28.60093271,9.537,4,,,2,38,20,12296
0.594,28.60093271,6.105,5,,,2,38,20,9038.9
0.66,28.60093271,1.518,6,,,2,38,20,9734.2
0.825,28.60093271,16.533,7,,,0,38,20,8669
0.891,28.60093271,4.356,8,,,1,38,20,9837.5
0.891,28.60093271,2.508,9,,,2,38,20,8613.8
0.99,28.60093271,8.283,10,,,0,38,20,10832
1.023,28.60093271,11.22,11,,,2,38,20,11763
1.188,28.60093271,8.91,12,,,0,38,20,10910
1.353,28.60093271,16.434,13,,,1,38,20,9079.6
1.419,28.60093271,7.557,14,,,2,38,20,9982.2
1.782,28.60093271,12.804,15,,,0,38,20,10641
2.211,28.60093271,1.023,16,,,0,38,20,8695.2
2.211,28.60093271,9.768,17,,,2,38,20,12086
2.508,28.60093271,13.035,18,,,0,38,20,11731
2.442,28.60093271,7.392,19,,,1,38,20,9881.9
2.475,28.60093271,2.772,20,,,1,38,20,9869.6
2.64,28.60093271,1.551,21,,,2,38,20,9288
2.772,28.60093271,8.382,22,,,0,38,20,10503
2.805,28.60093271,10.461,23,,,2,38,20,12692
3.531,28.60093271,16.797,24,,,2,38,20,9413.5
3.465,28.60093271,8.019,25,,,0,38,20,10966
3.762,28.60093271,7.128,26,,,2,38,20,11914
3.663,28.60093271,4.785,27,,,0,42,20,10000
3.861,28.60093271,12.276,28,,,2,42,20,11660
3.828,28.60093271,7.92,29,,,2,42,20,12115
4.125,28.60093271,5.511,30,,,2,42,20,10494
4.158,28.60093271,0.462,31,,,0,42,20,8681.8
4.29,28.60093271,13.959,32,,,2,42,20,11082
4.356,28.60093271,9.702,33,,,0,42,20,11067
4.587,28.60093271,11.781,34,,,2,42,20,10881
4.785,28.60093271,10.164,35,,,2,42,20,10608
4.917,28.60093271,11.22,36,,,2,42,20,11335
4.983,28.60093271,0.759,37,,,0,42,20,8764
5.016,28.60093271,5.412,38,,,2,42,20,10223
5.214,28.60093271,12.441,39,,,0,42,20,11083
5.313,28.60093271,11.715,40,,,1,42,20,10983
5.346,28.60093271,7.227,41,,,0,42,20,10965
5.478,28.60093271,10.725,42,,,2,42,20,12170
