Points0,Points1,Points2,,intensity,filtered,timeframe,cell
68,-9.605077574,66,,721.3058,12.1286,469,37
52,-9.605077574,144,,671.5002,3.2338,469,38
183,-9.605077574,94,,591.504,1.4354,469,39
57,-9.605077574,61,,704.1286,1.562,469,40
94,-9.689703808,0,,977.0112,0,470,1
174,-9.689703808,8,,572.7972,0,470,2
97,-9.689703808,5,,923.7938,0,470,3
103,-9.689703808,27,,736.946,3.1934,470,4
143,-9.689703808,50,,673.0712,0,470,5
163,-9.689703808,70,,555.0966,6.4382,470,6
162,-9.689703808,95,,815.257,0.7412,470,7
138,-9.689703808,110,,822.1258,0,470,8
107,-9.689703808,117,,723.1712,0,470,9
97,-9.689703808,104,,712.9196,0,470,10
114,-9.689703808,93,,652.8068,0,470,11
121,-9.689703808,75,,578.0666,4.0382,470,12
178,-9.689703808,153,,543.8,0,470,13
148,-9.689703808,176,,612.061,0,470,14
7,-9.689703808,178,,741.296,0,470,15
2,-9.689703808,168,,681.4386,0,470,16
17,-9.689703808,116,,705.7672,1.077,470,17
31,-9.689703808,41,,685.9562,6.3792,470,18
116,-9.689703808,146,,709.391,0,470,19
118,-9.689703808,17,,738.7874,0,470,20
149,-9.689703808,38,,692.1668,0,470,21
194,-9.689703808,154,,744.188,5.838,470,22
55,-9.689703808,167,,725.0536,4.7626,470,23
59,-9.689703808,96,,771.9056,0,470,24
83,-9.689703808,119,,858.1764,1.3262,470,25
111,-9.689703808,175,,640.0654,0,470,26
81,-9.689703808,156,,567.1794,3.643,470,27
97,-9.689703808,59,,947.7806,0,470,28
27,-9.689703808,142,,713.7094,0,470,29
80,-9.689703808,66,,975.383,0,470,30
70,-9.689703808,124,,700.6518,0,470,31
61,-9.689703808,26,,815.0432,4.0956,470,32
139,-9.689703808,58,,919.9418,0.7672,470,33
137,-9.689703808,163,,659.8834,0,470,34
169,-9.689703808,131,,689.9086,0,470,35
0,-9.689703808,127,,917.6852,5.5148,470,36
68,-9.689703808,66,,729.7516,8.4458,470,37
52,-9.689703808,144,,669.9894,0,470,38
183,-9.689703808,94,,592.6916,1.1876,470,39
57,-9.689703808,61,,697.7334,0,470,40
94,-9.774330042,0,,959.339,0,471,1
174,-9.774330042,8,,570.0778,0,471,2
97,-9.774330042,5,,930.65,6.8562,471,3
103,-9.774330042,27,,738.7168,1.7708,471,4
143,-9.774330042,50,,669.923,0,471,5
163,-9.774330042,70,,554.101,0,471,6
162,-9.774330042,95,,812.33,0,471,7
138,-9.774330042,110,,818.5888,0,471,8
107,-9.774330042,117,,722.9548,0,471,9
97,-9.774330042,104,,715.1488,2.2292,471,10
114,-9.774330042,93,,650.7482,0,471,11
121,-9.774330042,75,,578.507,0.4404,471,12
178,-9.774330042,153,,545.0538,1.2538,471,13
148,-9.774330042,176,,615.2138,3.1528,471,14
7,-9.774330042,178,,739.0136,0,471,15
2,-9.774330042,168,,683.4656,2.027,471,16
17,-9.774330042,116,,701.4634,0,471,17
31,-9.774330042,41,,680.3188,0,471,18
116,-9.774330042,146,,707.9728,0,471,19
118,-9.774330042,17,,736.6124,0,471,20
149,-9.774330042,38,,682.0844,0,471,21
194,-9.774330042,154,,741.2618,0,471,22
55,-9.774330042,167,,718.4626,0,471,23
59,-9.774330042,96,,768.2414,0,471,24
83,-9.774330042,119,,857.343,0,471,25
111,-9.774330042,175,,635.5842,0,471,26
81,-9.774330042,156,,573.9238,6.7444,471,27
97,-9.774330042,59,,951.3694,3.5888,471,28
27,-9.774330042,142,,712.6038,0,471,29
80,-9.774330042,66,,971.133,0,471,30
70,-9.774330042,124,,706.6642,6.0124,471,31
61,-9.774330042,26,,811.5738,0,471,32
139,-9.774330042,58,,914.514,0,471,33
137,-9.774330042,163,,654.012,0,471,34
169,-9.774330042,131,,686.62,0,471,35
0,-9.774330042,127,,918.6,0.9148,471,36
68,-9.774330042,66,,735.8086,6.057,471,37
52,-9.774330042,144,,669.4194,0,471,38
183,-9.774330042,94,,591.9936,0,471,39
57,-9.774330042,61,,686.9524,0,471,40
94,-9.858956276,0,,969.0446,9.7056,472,1
174,-9.858956276,8,,570.9612,0.8834,472,2
97,-9.858956276,5,,930.4312,0,472,3
103,-9.858956276,27,,736.827,0,472,4
143,-9.858956276,50,,676.032,6.109,472,5
163,-9.858956276,70,,551.3054,0,472,6
162,-9.858956276,95,,808.0476,0,472,7
138,-9.858956276,110,,821.0944,2.5056,472,8
107,-9.858956276,117,,727.245,4.2902,472,9
97,-9.858956276,104,,714.8086,0,472,10
114,-9.858956276,93,,647.6964,0,472,11
121,-9.858956276,75,,576.5308,0,472,12
178,-9.858956276,153,,541.1672,0,472,13
148,-9.858956276,176,,619.4166,4.2028,472,14
7,-9.858956276,178,,742.2392,3.2256,472,15
2,-9.858956276,168,,686.2328,2.7672,472,16
17,-9.858956276,116,,699.346,0,472,17
31,-9.858956276,41,,688.1292,7.8104,472,18
116,-9.858956276,146,,696.8502,0,472,19
118,-9.858956276,17,,730.4688,0,472,20
149,-9.858956276,38,,676.3814,0,472,21
194,-9.858956276,154,,737.6952,0,472,22
55,-9.858956276,167,,719.9502,1.4876,472,23
59,-9.858956276,96,,763.061,0,472,24
83,-9.858956276,119,,860.0478,2.7048,472,25
111,-9.858956276,175,,634.8906,0,472,26
81,-9.858956276,156,,568.6884,0,472,27
97,-9.858956276,59,,943.863,0,472,28
27,-9.858956276,142,,709.4924,0,472,29
80,-9.858956276,66,,969.0294,0,472,30
70,-9.858956276,124,,707.141,0.4768,472,31
61,-9.858956276,26,,814.4434,2.8696,472,32
139,-9.858956276,58,,915.9672,1.4532,472,33
137,-9.858956276,163,,659.0214,5.0094,472,34
169,-9.858956276,131,,682.4628,0,472,35
0,-9.858956276,127,,917.9672,0,472,36
68,-9.858956276,66,,743.8656,8.057,472,37
52,-9.858956276,144,,671.7302,2.3108,472,38
183,-9.858956276,94,,588.2354,0,472,39
57,-9.858956276,61,,691.5,4.5476,472,40
94,-9.943582511,0,,957.878,0,473,1
174,-9.943582511,8,,569.153,0,473,2
97,-9.943582511,5,,940.406,9.9748,473,3
103,-9.943582511,27,,742.7326,5.9056,473,4
143,-9.943582511,50,,673.0464,0,473,5
163,-9.943582511,70,,549.092,0,473,6
162,-9.943582511,95,,805.2492,0,473,7
138,-9.943582511,110,,819.6944,0,473,8
107,-9.943582511,117,,728.8314,1.5864,473,9
97,-9.943582511,104,,712.5094,0,473,10
114,-9.943582511,93,,653.3808,5.6844,473,11
121,-9.943582511,75,,576.6284,0.0976,473,12
178,-9.943582511,153,,545.2172,4.05,473,13
148,-9.943582511,176,,630.3888,10.9722,473,14
7,-9.943582511,178,,745.6118,3.3726,473,15
2,-9.943582511,168,,687.0616,0.8288,473,16
17,-9.943582511,116,,699.1942,0,473,17
31,-9.943582511,41,,688.4416,0.3124,473,18
116,-9.943582511,146,,699.7842,2.934,473,19
118,-9.943582511,17,,734.2958,3.827,473,20
149,-9.943582511,38,,681.0454,4.664,473,21
194,-9.943582511,154,,732.6332,0,473,22
55,-9.943582511,167,,724.9358,4.9856,473,23
59,-9.943582511,96,,759.7824,0,473,24
83,-9.943582511,119,,862.4954,2.4476,473,25
111,-9.943582511,175,,630.35,0,473,26
81,-9.943582511,156,,572.3088,3.6204,473,27
97,-9.943582511,59,,956.8468,12.9838,473,28
27,-9.943582511,142,,713.5144,4.022,473,29
80,-9.943582511,66,,968.5684,0,473,30
70,-9.943582511,124,,713.0142,5.8732,473,31
61,-9.943582511,26,,808.6984,0,473,32
139,-9.943582511,58,,903.6886,0,473,33
137,-9.943582511,163,,667.2404,8.219,473,34
169,-9.943582511,131,,688.2856,5.8228,473,35
0,-9.943582511,127,,928.741,10.7738,473,36
68,-9.943582511,66,,758.197,14.3314,473,37
52,-9.943582511,144,,675.2386,3.5084,473,38
183,-9.943582511,94,,586.7104,0,473,39
57,-9.943582511,61,,687.0976,0,473,40
94,-10.02820874,0,,967.0058,9.1278,474,1
174,-10.02820874,8,,567.014,0,474,2
97,-10.02820874,5,,949.0496,8.6436,474,3
103,-10.02820874,27,,737.6202,0,474,4
143,-10.02820874,50,,674.9714,1.925,474,5
163,-10.02820874,70,,552.5124,3.4204,474,6
162,-10.02820874,95,,799.0746,0,474,7
138,-10.02820874,110,,819.4172,0,474,8
107,-10.02820874,117,,740.5006,11.6692,474,9
97,-10.02820874,104,,717.835,5.3256,474,10
114,-10.02820874,93,,651.255,0,474,11
121,-10.02820874,75,,579.6642,3.0358,474,12
178,-10.02820874,153,,551.3038,6.0866,474,13
148,-10.02820874,176,,637.7444,7.3556,474,14
7,-10.02820874,178,,745.708,0.0962,474,15
2,-10.02820874,168,,686.5924,0,474,16
17,-10.02820874,116,,703.7462,4.552,474,17
31,-10.02820874,41,,694.55,6.1084,474,18
116,-10.02820874,146,,712.457,12.6728,474,19
118,-10.02820874,17,,736.6084,2.3126,474,20
149,-10.02820874,38,,681.8886,0.8432,474,21
194,-10.02820874,154,,738.7904,6.1572,474,22
55,-10.02820874,167,,730.3662,5.4304,474,23
59,-10.02820874,96,,755.0002,0,474,24
83,-10.02820874,119,,888.493,25.9976,474,25
111,-10.02820874,175,,627.1282,0,474,26
81,-10.02820874,156,,565.8684,0,474,27
97,-10.02820874,59,,953.6936,0,474,28
27,-10.02820874,142,,718.6316,5.1172,474,29
80,-10.02820874,66,,974.4598,5.8914,474,30
70,-10.02820874,124,,714.6534,1.6392,474,31
61,-10.02820874,26,,802.9912,0,474,32
139,-10.02820874,58,,926.3822,22.6936,474,33
137,-10.02820874,163,,668.1404,0.9,474,34
169,-10.02820874,131,,685.0542,0,474,35
0,-10.02820874,127,,927.3278,0,474,36
68,-10.02820874,66,,758.7598,0.5628,474,37
52,-10.02820874,144,,679.041,3.8024,474,38
183,-10.02820874,94,,587.0104,0.3,474,39
57,-10.02820874,61,,686.069,0,474,40
94,-10.11283498,0,,979.6502,12.6444,475,1
174,-10.11283498,8,,571.3084,4.2944,475,2
97,-10.11283498,5,,965.3684,16.3188,475,3
103,-10.11283498,27,,733.9032,0,475,4
143,-10.11283498,50,,683.6876,8.7162,475,5
163,-10.11283498,70,,550.0652,0,475,6
162,-10.11283498,95,,797.6778,0,475,7
138,-10.11283498,110,,824.1658,4.7486,475,8
107,-10.11283498,117,,739.615,0,475,9
97,-10.11283498,104,,721.0788,3.2438,475,10
114,-10.11283498,93,,652.5326,1.2776,475,11
121,-10.11283498,75,,583.9308,4.2666,475,12
178,-10.11283498,153,,560.9192,9.6154,475,13
148,-10.11283498,176,,637.9,0.1556,475,14
7,-10.11283498,178,,749.3354,3.6274,475,15
2,-10.11283498,168,,688.1674,1.575,475,16
17,-10.11283498,116,,694.8212,0,475,17
31,-10.11283498,41,,692.796,0,475,18
116,-10.11283498,146,,716.8614,4.4044,475,19
118,-10.11283498,17,,739.175,2.5666,475,20
149,-10.11283498,38,,687.8268,5.9382,475,21
194,-10.11283498,154,,734.1428,0,475,22
55,-10.11283498,167,,729.1626,0,475,23
59,-10.11283498,96,,754.418,0,475,24
83,-10.11283498,119,,896.4668,7.9738,475,25
111,-10.11283498,175,,634.922,7.7938,475,26
81,-10.11283498,156,,567.7318,1.8634,475,27
97,-10.11283498,59,,956.8226,3.129,475,28
27,-10.11283498,142,,720.8306,2.199,475,29
80,-10.11283498,66,,995.5292,21.0694,475,30
70,-10.11283498,124,,719.982,5.3286,475,31
61,-10.11283498,26,,801.5622,0,475,32
139,-10.11283498,58,,924.3898,0,475,33
137,-10.11283498,163,,669.5142,1.3738,475,34
169,-10.11283498,131,,675.1942,0,475,35
0,-10.11283498,127,,921.4654,0,475,36
68,-10.11283498,66,,761.457,2.6972,475,37
52,-10.11283498,144,,689.7916,10.7506,475,38
183,-10.11283498,94,,587.1354,0.125,475,39
57,-10.11283498,61,,689.5334,3.4644,475,40
94,-10.19746121,0,,989.0112,9.361,476,1
174,-10.19746121,8,,576.8446,5.5362,476,2
97,-10.19746121,5,,964.2434,0,476,3
103,-10.19746121,27,,735.4672,1.564,476,4
143,-10.19746121,50,,683.6286,0,476,5
163,-10.19746121,70,,551.2046,1.1394,476,6
162,-10.19746121,95,,792.1682,0,476,7
138,-10.19746121,110,,825.04,0.8742,476,8
107,-10.19746121,117,,741.612,1.997,476,9
97,-10.19746121,104,,725.0058,3.927,476,10
114,-10.19746121,93,,653.512,0.9794,476,11
121,-10.19746121,75,,583.4904,0,476,12
178,-10.19746121,153,,561.9846,1.0654,476,13
148,-10.19746121,176,,637.2972,0,476,14
7,-10.19746121,178,,745.7982,0,476,15
2,-10.19746121,168,,688.1384,0,476,16
17,-10.19746121,116,,699.6078,4.7866,476,17
31,-10.19746121,41,,699.0814,6.2854,476,18
116,-10.19746121,146,,714.1024,0,476,19
118,-10.19746121,17,,744.7876,5.6126,476,20
149,-10.19746121,38,,690.8784,3.0516,476,21
194,-10.19746121,154,,738.4548,4.312,476,22
55,-10.19746121,167,,732.7536,3.591,476,23
59,-10.19746121,96,,758.6466,4.2286,476,24
83,-10.19746121,119,,908.943,12.4762,476,25
111,-10.19746121,175,,637.4594,2.5374,476,26
81,-10.19746121,156,,567.5926,0,476,27
97,-10.19746121,59,,954.0144,0,476,28
27,-10.19746121,142,,716.6914,0,476,29
80,-10.19746121,66,,1008.134,12.6048,476,30
70,-10.19746121,124,,720.1552,0.1732,476,31
61,-10.19746121,26,,795.6316,0,476,32
139,-10.19746121,58,,919.167,0,476,33
137,-10.19746121,163,,669.7096,0.1954,476,34
169,-10.19746121,131,,672.077,0,476,35
0,-10.19746121,127,,926.5604,5.095,476,36
68,-10.19746121,66,,760.8856,0,476,37
52,-10.19746121,144,,696.5494,6.7578,476,38
183,-10.19746121,94,,584.8312,0,476,39
57,-10.19746121,61,,688.9382,0,476,40
94,-10.28208745,0,,985.1666,0,477,1
174,-10.28208745,8,,581.0724,4.2278,477,2
97,-10.28208745,5,,954.1122,0,477,3
103,-10.28208745,27,,746.4582,10.991,477,4
143,-10.28208745,50,,680.6554,0,477,5
163,-10.28208745,70,,552.8654,1.6608,477,6
162,-10.28208745,95,,789.1666,0,477,7
138,-10.28208745,110,,816.8744,0,477,8
107,-10.28208745,117,,731.2602,0,477,9
97,-10.28208745,104,,732.0466,7.0408,477,10
114,-10.28208745,93,,658.4206,4.9086,477,11
121,-10.28208745,75,,583.338,0,477,12
178,-10.28208745,153,,562.798,0.8134,477,13
148,-10.28208745,176,,630.0112,0,477,14
7,-10.28208745,178,,737.2766,0,477,15
2,-10.28208745,168,,687.2942,0,477,16
17,-10.28208745,116,,703.3444,3.7366,477,17
31,-10.28208745,41,,689.298,0,477,18
116,-10.28208745,146,,709.8614,0,477,19
118,-10.28208745,17,,742.2188,0,477,20
149,-10.28208745,38,,694.3546,3.4762,477,21
194,-10.28208745,154,,738.281,0,477,22
55,-10.28208745,167,,733.9696,1.216,477,23
59,-10.28208745,96,,762.9036,4.257,477,24
83,-10.28208745,119,,900.5502,0,477,25
111,-10.28208745,175,,638.3594,0.9,477,26
81,-10.28208745,156,,572.2812,4.6886,477,27
97,-10.28208745,59,,958.8498,4.8354,477,28
27,-10.28208745,142,,716.0638,0,477,29
80,-10.28208745,66,,1011.6486,3.5146,477,30
70,-10.28208745,124,,719.0696,0,477,31
61,-10.28208745,26,,782.8288,0,477,32
139,-10.28208745,58,,900.1898,0,477,33
137,-10.28208745,163,,661.262,0,477,34
169,-10.28208745,131,,666.8742,0,477,35
0,-10.28208745,127,,919.5834,0,477,36
68,-10.28208745,66,,767.5228,6.6372,477,37
52,-10.28208745,144,,700.2892,3.7398,477,38
183,-10.28208745,94,,586.9874,2.1562,477,39
57,-10.28208745,61,,684.3452,0,477,40
94,-10.36671368,0,,976.3666,0,478,1
174,-10.36671368,8,,577.4306,0,478,2
97,-10.36671368,5,,961.5436,7.4314,478,3
103,-10.36671368,27,,745.2358,0,478,4
143,-10.36671368,50,,681.4428,0.7874,478,5
163,-10.36671368,70,,551.3688,0,478,6
162,-10.36671368,95,,786.0206,0,478,7
138,-10.36671368,110,,814.92,0,478,8
107,-10.36671368,117,,734.2542,2.994,478,9
97,-10.36671368,104,,741.6086,9.562,478,10
114,-10.36671368,93,,652.1224,0,478,11
121,-10.36671368,75,,584.7762,1.4382,478,12
178,-10.36671368,153,,558.9192,0,478,13
148,-10.36671368,176,,628.3946,0,478,14
7,-10.36671368,178,,737.8942,0.6176,478,15
2,-10.36671368,168,,687.696,0.4018,478,16
17,-10.36671368,116,,698.929,0,478,17
31,-10.36671368,41,,683.9772,0,478,18
116,-10.36671368,146,,712.8706,3.0092,478,19
118,-10.36671368,17,,738.1084,0,478,20
149,-10.36671368,38,,691.9978,0,478,21
194,-10.36671368,154,,732.9786,0,478,22
55,-10.36671368,167,,725.9732,0,478,23
59,-10.36671368,96,,761.6394,0,478,24
83,-10.36671368,119,,921.1574,20.6072,478,25
111,-10.36671368,175,,635.747,0,478,26
81,-10.36671368,156,,576.595,4.3138,478,27
97,-10.36671368,59,,953.616,0,478,28
27,-10.36671368,142,,712.679,0,478,29
80,-10.36671368,66,,1015.5498,3.9012,478,30
70,-10.36671368,124,,719.9142,0.8446,478,31
61,-10.36671368,26,,777.4724,0,478,32
139,-10.36671368,58,,898.8912,0,478,33
137,-10.36671368,163,,660.5954,0,478,34
169,-10.36671368,131,,656.8484,0,478,35
0,-10.36671368,127,,913.2458,0,478,36
68,-10.36671368,66,,765.9628,0,478,37
52,-10.36671368,144,,711.3266,11.0374,478,38
183,-10.36671368,94,,587.3916,0.4042,478,39
57,-10.36671368,61,,682.7238,0,478,40
94,-10.45133992,0,,978.2998,1.9332,479,1
174,-10.45133992,8,,572.6306,0,479,2
97,-10.45133992,5,,957.2688,0,479,3
103,-10.45133992,27,,743.4156,0,479,4
143,-10.45133992,50,,677.7804,0,479,5
163,-10.45133992,70,,550.6834,0,479,6
162,-10.45133992,95,,790.773,4.7524,479,7
138,-10.45133992,110,,816.3314,1.4114,479,8
107,-10.45133992,117,,727.2136,0,479,9
97,-10.45133992,104,,748.1882,6.5796,479,10
114,-10.45133992,93,,648.0172,0,479,11
121,-10.45133992,75,,578.788,0,479,12
178,-10.45133992,153,,555.2558,0,479,13
148,-10.45133992,176,,627.3334,0,479,14
7,-10.45133992,178,,737.504,0,479,15
2,-10.45133992,168,,689.0306,1.3346,479,16
17,-10.45133992,116,,694.0002,0,479,17
31,-10.45133992,41,,680.15,0,479,18
116,-10.45133992,146,,705.1,0,479,19
118,-10.45133992,17,,736.4334,0,479,20
149,-10.45133992,38,,686.4452,0,479,21
194,-10.45133992,154,,733.0738,0.0952,479,22
55,-10.45133992,167,,726.766,0.7928,479,23
59,-10.45133992,96,,764.0448,2.4054,479,24
83,-10.45133992,119,,932.7692,11.6118,479,25
111,-10.45133992,175,,631.0252,0,479,26
81,-10.45133992,156,,579.1798,2.5848,479,27
97,-10.45133992,59,,956.016,2.4,479,28
27,-10.45133992,142,,711.2474,0,479,29
80,-10.45133992,66,,1025.5182,9.9684,479,30
70,-10.45133992,124,,716.3338,0,479,31
61,-10.45133992,26,,780.545,3.0726,479,32
139,-10.45133992,58,,889.1394,0,479,33
137,-10.45133992,163,,654.5858,0,479,34
169,-10.45133992,131,,661.3856,4.5372,479,35
0,-10.45133992,127,,919.695,6.4492,479,36
68,-10.45133992,66,,764.617,0,479,37
52,-10.45133992,144,,728.3808,17.0542,479,38
183,-10.45133992,94,,587.429,0.0374,479,39
57,-10.45133992,61,,681.7904,0,479,40
94,-10.53596615,0,,962.7888,0,480,1
174,-10.53596615,8,,570.1168,0,480,2
97,-10.53596615,5,,944.9126,0,480,3
103,-10.53596615,27,,739.4764,0,480,4
143,-10.53596615,50,,670.8858,0,480,5
163,-10.53596615,70,,548.4452,0,480,6
162,-10.53596615,95,,791.6922,0.9192,480,7
138,-10.53596615,110,,808.5514,0,480,8
107,-10.53596615,117,,731.2812,4.0676,480,9
97,-10.53596615,104,,753.737,5.5488,480,10
114,-10.53596615,93,,649.0672,1.05,480,11
121,-10.53596615,75,,573.3808,0,480,12
178,-10.53596615,153,,549.2442,0,480,13
148,-10.53596615,176,,631.1612,3.8278,480,14
7,-10.53596615,178,,735.9452,0,480,15
2,-10.53596615,168,,691.5306,2.5,480,16
17,-10.53596615,116,,696.0674,2.0672,480,17
31,-10.53596615,41,,677.804,0,480,18
116,-10.53596615,146,,713.8614,8.7614,480,19
118,-10.53596615,17,,733.048,0,480,20
149,-10.53596615,38,,679.6948,0,480,21
194,-10.53596615,154,,730.2382,0,480,22
55,-10.53596615,167,,721.8428,0,480,23
59,-10.53596615,96,,763.7056,0,480,24
83,-10.53596615,119,,956.131,23.3618,480,25
111,-10.53596615,175,,622.4938,0,480,26
81,-10.53596615,156,,572.4102,0,480,27
97,-10.53596615,59,,958.329,2.313,480,28
27,-10.53596615,142,,710.9456,0,480,29
80,-10.53596615,66,,1011.1402,0,480,30
70,-10.53596615,124,,715.4088,0,480,31
61,-10.53596615,26,,772.1074,0,480,32
139,-10.53596615,58,,896.0836,6.9442,480,33
137,-10.53596615,163,,652.1072,0,480,34
169,-10.53596615,131,,669.36,7.9744,480,35
0,-10.53596615,127,,917.3246,0,480,36
68,-10.53596615,66,,767.0198,2.4028,480,37
52,-10.53596615,144,,741.2434,12.8626,480,38
183,-10.53596615,94,,586.9832,0,480,39
57,-10.53596615,61,,680.1546,0,480,40
94,-10.62059238,0,,965.4,2.6112,481,1
174,-10.62059238,8,,564.95,0,481,2
97,-10.62059238,5,,944.2376,0,481,3
103,-10.62059238,27,,736.2742,0,481,4
143,-10.62059238,50,,669.9894,0,481,5
163,-10.62059238,70,,546.5014,0,481,6
162,-10.62059238,95,,794.1112,2.419,481,7
138,-10.62059238,110,,807.0656,0,481,8
107,-10.62059238,117,,727.9352,0,481,9
97,-10.62059238,104,,762.518,8.781,481,10
114,-10.62059238,93,,646.6344,0,481,11
121,-10.62059238,75,,575.0666,1.6858,481,12
178,-10.62059238,153,,543.5134,0,481,13
148,-10.62059238,176,,624.9612,0,481,14
7,-10.62059238,178,,742.7686,6.8234,481,15
2,-10.62059238,168,,692.4556,0.925,481,16
17,-10.62059238,116,,689.6866,0,481,17
31,-10.62059238,41,,667.7374,0,481,18
116,-10.62059238,146,,711.1136,0,481,19
118,-10.62059238,17,,731.5,0,481,20
149,-10.62059238,38,,674.3814,0,481,21
194,-10.62059238,154,,733.4024,3.1642,481,22
55,-10.62059238,167,,716.8572,0,481,23
59,-10.62059238,96,,769.0448,5.3392,481,24
83,-10.62059238,119,,974.05,17.919,481,25
111,-10.62059238,175,,620.297,0,481,26
81,-10.62059238,156,,574.952,2.5418,481,27
97,-10.62059238,59,,952.9726,0,481,28
27,-10.62059238,142,,717.7,6.7544,481,29
80,-10.62059238,66,,1004.0354,0,481,30
70,-10.62059238,124,,715.3516,0,481,31
61,-10.62059238,26,,777.5452,5.4378,481,32
139,-10.62059238,58,,904.0078,7.9242,481,33
137,-10.62059238,163,,655.288,3.1808,481,34
169,-10.62059238,131,,667.1458,0,481,35
0,-10.62059238,127,,905.069,0,481,36
68,-10.62059238,66,,762.8398,0,481,37
52,-10.62059238,144,,755.6892,14.4458,481,38
183,-10.62059238,94,,590.9228,3.9396,481,39
57,-10.62059238,61,,680.9142,0.7596,481,40
94,-10.70521862,0,,965.8556,0.4556,482,1
174,-10.70521862,8,,556.475,0,482,2
97,-10.70521862,5,,955.7188,11.4812,482,3
103,-10.70521862,27,,733.7168,0,482,4
143,-10.70521862,50,,672.0572,2.0678,482,5
163,-10.70521862,70,,546.3036,0,482,6
162,-10.70521862,95,,792.6366,0,482,7
138,-10.70521862,110,,812.2512,5.1856,482,8
107,-10.70521862,117,,736.1322,8.197,482,9
97,-10.70521862,104,,777.267,14.749,482,10
114,-10.70521862,93,,640.4396,0,482,11
121,-10.70521862,75,,576.5048,1.4382,482,12
178,-10.70521862,153,,548.123,4.6096,482,13
148,-10.70521862,176,,634.7944,9.8332,482,14
7,-10.70521862,178,,748.6588,5.8902,482,15
2,-10.70521862,168,,691.1036,0,482,16
17,-10.70521862,116,,682.6982,0,482,17
31,-10.70521862,41,,675.2312,7.4938,482,18
116,-10.70521862,146,,725.1682,14.0546,482,19
118,-10.70521862,17,,732.1332,0.6332,482,20
149,-10.70521862,38,,673.934,0,482,21
194,-10.70521862,154,,725.1594,0,482,22
55,-10.70521862,167,,717.4054,0.5482,482,23
59,-10.70521862,96,,768.2966,0,482,24
83,-10.70521862,119,,1009.9166,35.8666,482,25
111,-10.70521862,175,,611.025,0,482,26
81,-10.70521862,156,,571.4482,0,482,27
97,-10.70521862,59,,948.8776,0,482,28
27,-10.70521862,142,,719.0552,1.3552,482,29
80,-10.70521862,66,,1003.6708,0,482,30
70,-10.70521862,124,,719.232,3.8804,482,31
61,-10.70521862,26,,784.2842,6.739,482,32
139,-10.70521862,58,,921.4888,17.481,482,33
137,-10.70521862,163,,658.3952,3.1072,482,34
169,-10.70521862,131,,668.3944,1.2486,482,35
0,-10.70521862,127,,906.3836,1.3146,482,36
68,-10.70521862,66,,763.094,0.2542,482,37
52,-10.70521862,144,,776.976,21.2868,482,38
183,-10.70521862,94,,589.3144,0,482,39
57,-10.70521862,61,,680.4976,0,482,40
94,-10.78984485,0,,975.7666,9.911,483,1
174,-10.78984485,8,,561.4696,4.9946,483,2
97,-10.78984485,5,,952.6626,0,483,3
103,-10.78984485,27,,732.1774,0,483,4
143,-10.78984485,50,,671.8376,0,483,5
