Points0,Points1,Points2,,intensity,filtered,timeframe,cell,kmeans
0,-5.9,127,,940.0164,0,385,36,3
68,-5.9,66,,754.563,0,385,37,0
52,-5.9,144,,701.4856,0,385,38,3
183,-5.9,94,,636.2582,2.2978,385,39,3
57,-5.9,61,,738.8736,2.769,385,40,3
94,-6.1,0,,1019.4058,0,386,1,0
174,-6.1,8,,603.6222,0,386,2,3
97,-6.1,5,,985.725,0,386,3,3
103,-6.1,27,,809.5908,3.0966,386,4,3
143,-6.1,50,,690.923,0,386,5,0
163,-6.1,70,,590.445,0,386,6,3
162,-6.1,95,,915.6158,0,386,7,3
138,-6.1,110,,895.8114,6.8372,386,8,0
107,-6.1,117,,793.9442,0,386,9,3
97,-6.1,104,,747.0176,0,386,10,3
114,-6.1,93,,766.824,2.4586,386,11,3
121,-6.1,75,,639.462,6.4406,386,12,1
178,-6.1,153,,591.2558,3.4482,386,13,0
148,-6.1,176,,668.1278,0.7722,386,14,4
7,-6.1,178,,789.712,0,386,15,0
2,-6.1,168,,751.2386,4.5788,386,16,1
17,-6.1,116,,726.5672,6.5922,386,17,3
31,-6.1,41,,721.7436,0,386,18,3
116,-6.1,146,,741.432,0,386,19,0
118,-6.1,17,,793.1584,0.6688,386,20,0
149,-6.1,38,,697.7094,0,386,21,3
194,-6.1,154,,791.7594,0.3642,386,22,3
55,-6.1,167,,745.9678,0,386,23,2
59,-6.1,96,,816.6732,6.6126,386,24,3
83,-6.1,119,,815.6072,0,386,25,3
111,-6.1,175,,653.4,4.925,386,26,3
81,-6.1,156,,591.7468,0,386,27,0
97,-6.1,59,,1280.405,13.7356,386,28,3
27,-6.1,142,,744.3266,0,386,29,2
80,-6.1,66,,1015.1368,0,386,30,3
70,-6.1,124,,717.3306,0,386,31,0
61,-6.1,26,,873.139,0,386,32,3
139,-6.1,58,,918.4812,0,386,33,1
137,-6.1,163,,682.5164,0,386,34,0
169,-6.1,131,,730.9258,0,386,35,1
0,-6.1,127,,942.082,2.0656,386,36,3
68,-6.1,66,,761.0888,6.5258,386,37,1
52,-6.1,144,,702.682,1.1964,386,38,3
183,-6.1,94,,644.8582,8.6,386,39,3
57,-6.1,61,,730.2832,0,386,40,0
94,-6.3,0,,1022.0446,2.6388,387,1,2
174,-6.3,8,,605.0276,1.4054,387,2,3
97,-6.3,5,,971.7624,0,387,3,3
103,-6.3,27,,810.155,0.5642,387,4,3
143,-6.3,50,,687.2338,0,387,5,3
163,-6.3,70,,589.2562,0,387,6,3
162,-6.3,95,,913.8236,0,387,7,3
138,-6.3,110,,890.977,0,387,8,3
107,-6.3,117,,796.651,2.7068,387,9,0
97,-6.3,104,,745.3548,0,387,10,1
114,-6.3,93,,758.905,0,387,11,3
121,-6.3,75,,637.7548,0,387,12,4
178,-6.3,153,,588.0154,0,387,13,2
148,-6.3,176,,666.6056,0,387,14,0
7,-6.3,178,,794.7826,5.0706,387,15,3
2,-6.3,168,,752.6578,1.4192,387,16,1
17,-6.3,116,,717.5884,0,387,17,3
31,-6.3,41,,724.4166,2.673,387,18,0
116,-6.3,146,,739.4706,0,387,19,3
118,-6.3,17,,785.4668,0,387,20,3
149,-6.3,38,,701.6496,3.9402,387,21,3
194,-6.3,154,,786.395,0,387,22,3
55,-6.3,167,,746.3696,0.4018,387,23,3
59,-6.3,96,,814.6106,0,387,24,3
83,-6.3,119,,817.7714,2.1642,387,25,3
111,-6.3,175,,653.853,0.453,387,26,3
81,-6.3,156,,588.9518,0,387,27,3
97,-6.3,59,,1275.6502,0,387,28,3
27,-6.3,142,,747.9048,3.5782,387,29,0
80,-6.3,66,,1009.132,0,387,30,3
70,-6.3,124,,719.6662,2.3356,387,31,0
61,-6.3,26,,866.1826,0,387,32,3
139,-6.3,58,,923.2812,4.8,387,33,2
137,-6.3,163,,685.026,2.5096,387,34,3
169,-6.3,131,,733.88,2.9542,387,35,3
0,-6.3,127,,940.787,0,387,36,3
68,-6.3,66,,758.2744,0,387,37,0
52,-6.3,144,,706.0206,3.3386,387,38,3
183,-6.3,94,,646.5748,1.7166,387,39,3
57,-6.3,61,,733.2642,2.981,387,40,0
94,-6.5,0,,1027.789,5.7444,388,1,0
174,-6.5,8,,604.6748,0,388,2,0
97,-6.5,5,,969.3124,0,388,3,0
103,-6.5,27,,812.3034,2.1484,388,4,3
143,-6.5,50,,698.657,11.4232,388,5,3
163,-6.5,70,,580.8068,0,388,6,3
162,-6.5,95,,914.8142,0.9906,388,7,3
138,-6.5,110,,889.4256,0,388,8,0
107,-6.5,117,,791.9594,0,388,9,2
97,-6.5,104,,747.3418,1.987,388,10,4
114,-6.5,93,,761.774,2.869,388,11,0
121,-6.5,75,,633.4454,0,388,12,1
178,-6.5,153,,588.6596,0.6442,388,13,3
148,-6.5,176,,658.9362,0,388,14,0
7,-6.5,178,,792.3942,0,388,15,3
2,-6.5,168,,742.679,0,388,16,0
17,-6.5,116,,719.1134,1.525,388,17,3
31,-6.5,41,,726.702,2.2854,388,18,0
116,-6.5,146,,741.0046,1.534,388,19,0
118,-6.5,17,,787.4314,1.9646,388,20,3
149,-6.5,38,,700.4558,0,388,21,3
194,-6.5,154,,782.345,0,388,22,0
55,-6.5,167,,742.6518,0,388,23,3
59,-6.5,96,,814.4124,0,388,24,3
83,-6.5,119,,822.569,4.7976,388,25,0
111,-6.5,175,,647.6594,0,388,26,3
81,-6.5,156,,583.914,0,388,27,3
97,-6.5,59,,1278.8872,3.237,388,28,3
27,-6.5,142,,746.8648,0,388,29,0
80,-6.5,66,,1016.4294,7.2974,388,30,3
70,-6.5,124,,715.4322,0,388,31,1
61,-6.5,26,,854.9014,0,388,32,3
139,-6.5,58,,922.2608,0,388,33,2
137,-6.5,163,,684.8212,0,388,34,3
169,-6.5,131,,739.2944,5.4144,388,35,2
0,-6.5,127,,942.5936,1.8066,388,36,3
68,-6.5,66,,765.9372,7.6628,388,37,3
52,-6.5,144,,705.3652,0,388,38,3
183,-6.5,94,,643.2686,0,388,39,3
57,-6.5,61,,730.895,0,388,40,3
94,-6.7,0,,1026.7278,0,389,1,3
174,-6.7,8,,599.7304,0,389,2,2
97,-6.7,5,,969.9188,0.6064,389,3,0
103,-6.7,27,,813.8496,1.5462,389,4,3
143,-6.7,50,,698.8124,0.1554,389,5,3
163,-6.7,70,,579.3146,0,389,6,0
162,-6.7,95,,915.9158,1.1016,389,7,3
138,-6.7,110,,872.6856,0,389,8,0
107,-6.7,117,,794.627,2.6676,389,9,3
97,-6.7,104,,745.974,0,389,10,2
114,-6.7,93,,761.2034,0,389,11,0
121,-6.7,75,,637.0144,3.569,389,12,2
178,-6.7,153,,577.2924,0,389,13,3
148,-6.7,176,,657.5528,0,389,14,0
7,-6.7,178,,788.3412,0,389,15,3
2,-6.7,168,,744.9212,2.2422,389,16,3
17,-6.7,116,,713.996,0,389,17,3
31,-6.7,41,,726.825,0.123,389,18,2
116,-6.7,146,,740.1842,0,389,19,3
118,-6.7,17,,784.0438,0,389,20,0
149,-6.7,38,,695.7734,0,389,21,3
194,-6.7,154,,767.4404,0,389,22,2
55,-6.7,167,,737.875,0,389,23,3
59,-6.7,96,,814.9106,0.4982,389,24,3
83,-6.7,119,,826.2142,3.6452,389,25,3
111,-6.7,175,,639.3344,0,389,26,3
81,-6.7,156,,582.0634,0,389,27,3
97,-6.7,59,,1275.376,0,389,28,3
27,-6.7,142,,744.3564,0,389,29,3
80,-6.7,66,,1016.0928,0,389,30,3
70,-6.7,124,,711.659,0,389,31,2
61,-6.7,26,,859.6898,4.7884,389,32,3
139,-6.7,58,,931.3798,9.119,389,33,3
137,-6.7,163,,685.638,0.8168,389,34,3
169,-6.7,131,,750.4486,11.1542,389,35,0
0,-6.7,127,,934.633,0,389,36,3
68,-6.7,66,,766.3572,0.42,389,37,2
52,-6.7,144,,704.3976,0,389,38,3
183,-6.7,94,,637.781,0,389,39,3
57,-6.7,61,,735.9926,5.0976,389,40,3
94,-6.9,0,,1032.8,6.0722,390,1,0
174,-6.9,8,,604.7916,5.0612,390,2,3
97,-6.9,5,,980.6376,10.7188,390,3,3
103,-6.9,27,,811.7104,0,390,4,2
143,-6.9,50,,690.35,0,390,5,3
163,-6.9,70,,578.701,0,390,6,3
162,-6.9,95,,916.892,0.9762,390,7,3
138,-6.9,110,,872.7028,0.0172,390,8,0
107,-6.9,117,,793.3278,0,390,9,3
97,-6.9,104,,744.701,0,390,10,2
114,-6.9,93,,765.431,4.2276,390,11,3
121,-6.9,75,,643.7788,6.7644,390,12,2
178,-6.9,153,,579.0328,1.7404,390,13,3
148,-6.9,176,,659.2972,1.7444,390,14,1
7,-6.9,178,,789.1372,0.796,390,15,3
2,-6.9,168,,737.6886,0,390,16,1
17,-6.9,116,,712.9364,0,390,17,2
31,-6.9,41,,718.4854,0,390,18,2
116,-6.9,146,,739.707,0,390,19,3
118,-6.9,17,,785.0166,0.9728,390,20,2
149,-6.9,38,,695.091,0,390,21,3
194,-6.9,154,,758.6072,0,390,22,3
55,-6.9,167,,730.6018,0,390,23,0
59,-6.9,96,,817.1,2.1894,390,24,3
83,-6.9,119,,832.757,6.5428,390,25,3
111,-6.9,175,,642.7094,3.375,390,26,3
81,-6.9,156,,587.3976,5.3342,390,27,3
97,-6.9,59,,1275.7276,0.3516,390,28,3
27,-6.9,142,,741.644,0,390,29,2
80,-6.9,66,,1014.966,0,390,30,0
70,-6.9,124,,711.85,0.191,390,31,1
61,-6.9,26,,857.0404,0,390,32,3
139,-6.9,58,,939.5848,8.205,390,33,2
137,-6.9,163,,684,0,390,34,3
169,-6.9,131,,754.3514,3.9028,390,35,3
0,-6.9,127,,932.6624,0,390,36,3
68,-6.9,66,,757.2086,0,390,37,0
52,-6.9,144,,704.6374,0.2398,390,38,3
183,-6.9,94,,635.256,0,390,39,0
57,-6.9,61,,735.9618,0,390,40,0
94,-7.1,0,,1039.7944,6.9944,391,1,0
174,-7.1,8,,612.1972,7.4056,391,2,0
97,-7.1,5,,999.6502,19.0126,391,3,0
103,-7.1,27,,807.8856,0,391,4,0
143,-7.1,50,,699.7178,9.3678,391,5,0
163,-7.1,70,,579.6042,0.9032,391,6,0
162,-7.1,95,,915.5174,0,391,7,0
138,-7.1,110,,869.1686,0,391,8,0
107,-7.1,117,,799.967,6.6392,391,9,4
97,-7.1,104,,744.7782,0.0772,391,10,4
114,-7.1,93,,764.531,0,391,11,0
121,-7.1,75,,641.093,0,391,12,4
178,-7.1,153,,572.7654,0,391,13,0
148,-7.1,176,,662.9888,3.6916,391,14,0
7,-7.1,178,,795.3802,6.243,391,15,0
2,-7.1,168,,735.1098,0,391,16,0
17,-7.1,116,,705.475,0,391,17,0
31,-7.1,41,,723.7834,5.298,391,18,0
116,-7.1,146,,749.8616,10.1546,391,19,0
118,-7.1,17,,784.6416,0,391,20,0
149,-7.1,38,,697.0476,1.9566,391,21,4
194,-7.1,154,,748.6334,0,391,22,0
55,-7.1,167,,720.4286,0,391,23,0
59,-7.1,96,,814.0642,0,391,24,0
83,-7.1,119,,840.7784,8.0214,391,25,0
111,-7.1,175,,635.8188,0,391,26,0
81,-7.1,156,,587.3748,0,391,27,4
97,-7.1,59,,1266.2066,0,391,28,0
27,-7.1,142,,740.8508,0,391,29,4
80,-7.1,66,,1017.994,3.028,391,30,0
70,-7.1,124,,710.975,0,391,31,4
61,-7.1,26,,859.2694,2.229,391,32,0
139,-7.1,58,,964.7822,25.1974,391,33,0
137,-7.1,163,,683.512,0,391,34,0
169,-7.1,131,,782.0114,27.66,391,35,0
0,-7.1,127,,926.9968,0,391,36,2
68,-7.1,66,,749.7142,0,391,37,1
52,-7.1,144,,708.1554,3.518,391,38,1
183,-7.1,94,,626.4352,0,391,39,1
57,-7.1,61,,737.5618,1.6,391,40,1
94,-7.3,0,,1040.7278,0.9334,392,1,2
174,-7.3,8,,613.0918,0.8946,392,2,0
97,-7.3,5,,1001.2128,1.5626,392,3,0
103,-7.3,27,,804.7978,0,392,4,0
143,-7.3,50,,698.607,0,392,5,0
163,-7.3,70,,588.0806,8.4764,392,6,0
162,-7.3,95,,912.854,0,392,7,0
138,-7.3,110,,868.2858,0,392,8,0
107,-7.3,117,,792.8902,0,392,9,0
97,-7.3,104,,738.8804,0,392,10,2
114,-7.3,93,,771.8914,7.3604,392,11,3
121,-7.3,75,,644.7572,3.6642,392,12,3
178,-7.3,153,,573.9788,1.2134,392,13,3
148,-7.3,176,,660.786,0,392,14,2
7,-7.3,178,,794.1938,0,392,15,0
2,-7.3,168,,731.179,0,392,16,0
17,-7.3,116,,714.9212,9.4462,392,17,0
31,-7.3,41,,725.2668,1.4834,392,18,0
116,-7.3,146,,750.5116,0.65,392,19,0
118,-7.3,17,,788.677,4.0354,392,20,0
149,-7.3,38,,690.9898,0,392,21,0
194,-7.3,154,,750.0644,1.431,392,22,0
55,-7.3,167,,726.959,6.5304,392,23,4
59,-7.3,96,,816.3624,2.2982,392,24,3
83,-7.3,119,,841.826,1.0476,392,25,2
111,-7.3,175,,633.122,0,392,26,2
81,-7.3,156,,584.8786,0,392,27,4
97,-7.3,59,,1264.7566,0,392,28,0
27,-7.3,142,,734.6012,0,392,29,0
80,-7.3,66,,1022.166,4.172,392,30,0
70,-7.3,124,,714.6696,3.6946,392,31,0
61,-7.3,26,,858.3012,0,392,32,0
139,-7.3,58,,961.739,0,392,33,0
137,-7.3,163,,683.0644,0,392,34,0
169,-7.3,131,,791.0372,9.0258,392,35,0
0,-7.3,127,,928.7706,1.7738,392,36,2
68,-7.3,66,,750.4342,0.72,392,37,3
52,-7.3,144,,706.3446,0,392,38,3
183,-7.3,94,,626.5206,0.0854,392,39,3
57,-7.3,61,,736.8094,0,392,40,4
94,-7.5,0,,1032.2722,0,393,1,0
174,-7.5,8,,609.4058,0,393,2,0
97,-7.5,5,,992.3316,0,393,3,0
103,-7.5,27,,808.8112,4.0134,393,4,0
143,-7.5,50,,693.8642,0,393,5,0
163,-7.5,70,,591.1436,3.063,393,6,0
162,-7.5,95,,917.1254,4.2714,393,7,0
138,-7.5,110,,871.48,3.1942,393,8,0
107,-7.5,117,,790.7624,0,393,9,3
97,-7.5,104,,742.962,4.0816,393,10,3
114,-7.5,93,,775.8018,3.9104,393,11,3
121,-7.5,75,,636.5904,0,393,12,3
178,-7.5,153,,575.6038,1.625,393,13,2
148,-7.5,176,,658.925,0,393,14,0
7,-7.5,178,,796.492,2.2982,393,15,0
2,-7.5,168,,734.679,3.5,393,16,0
17,-7.5,116,,719.35,4.4288,393,17,0
31,-7.5,41,,723.5334,0,393,18,0
116,-7.5,146,,746.123,0,393,19,0
118,-7.5,17,,785.1832,0,393,20,0
149,-7.5,38,,689.5814,0,393,21,0
194,-7.5,154,,754.2264,4.162,393,22,0
55,-7.5,167,,727.2928,0.3338,393,23,0
59,-7.5,96,,813.5052,0,393,24,0
83,-7.5,119,,839.7356,0,393,25,0
111,-7.5,175,,635.2656,2.1436,393,26,0
81,-7.5,156,,585.4558,0.5772,393,27,0
97,-7.5,59,,1264.868,0.1114,393,28,0
27,-7.5,142,,735.9734,1.3722,393,29,0
80,-7.5,66,,1018.6418,0,393,30,0
70,-7.5,124,,726.0072,11.3376,393,31,0
61,-7.5,26,,861.5506,3.2494,393,32,0
139,-7.5,58,,939.8302,0,393,33,0
137,-7.5,163,,680.0264,0,393,34,0
169,-7.5,131,,797.42,6.3828,393,35,0
0,-7.5,127,,935.2558,6.4852,393,36,0
68,-7.5,66,,747.2142,0,393,37,0
52,-7.5,144,,708.7252,2.3806,393,38,0
183,-7.5,94,,628.5082,1.9876,393,39,4
57,-7.5,61,,734.5976,0,393,40,0
94,-7.7,0,,1031.9,0,394,1,0
174,-7.7,8,,610.1112,0.7054,394,2,4
97,-7.7,5,,1000.4816,8.15,394,3,0
103,-7.7,27,,805.937,0,394,4,0
143,-7.7,50,,695.2624,1.3982,394,5,0
163,-7.7,70,,587.319,0,394,6,4
162,-7.7,95,,917.7652,0.6398,394,7,0
138,-7.7,110,,877.5572,6.0772,394,8,4
107,-7.7,117,,778.8648,0,394,9,0
97,-7.7,104,,737.7898,0,394,10,0
114,-7.7,93,,781.9604,6.1586,394,11,0
121,-7.7,75,,628.1308,0,394,12,0
178,-7.7,153,,604.071,28.4672,394,13,0
148,-7.7,176,,649.15,0,394,14,4
7,-7.7,178,,793.9214,0,394,15,0
2,-7.7,168,,731.7772,0,394,16,4
17,-7.7,116,,725.9134,6.5634,394,17,4
31,-7.7,41,,728.85,5.3166,394,18,0
116,-7.7,146,,732.0456,0,394,19,4
118,-7.7,17,,785.5396,0.3564,394,20,0
149,-7.7,38,,689.3174,0,394,21,0
194,-7.7,154,,767.9406,13.7142,394,22,0
55,-7.7,167,,733.625,6.3322,394,23,0
59,-7.7,96,,811.7088,0,394,24,0
83,-7.7,119,,828.7736,0,394,25,4
111,-7.7,175,,642.1656,6.9,394,26,0
81,-7.7,156,,596.0204,10.5646,394,27,0
97,-7.7,59,,1256.9018,0,394,28,0
27,-7.7,142,,738.8038,2.8304,394,29,0
80,-7.7,66,,1020.2698,1.628,394,30,0
70,-7.7,124,,732.8572,6.85,394,31,0
61,-7.7,26,,860.9826,0,394,32,0
139,-7.7,58,,919.0504,0,394,33,0
137,-7.7,163,,676.5288,0,394,34,0
169,-7.7,131,,788.8086,0,394,35,0
0,-7.7,127,,945.3802,10.1244,394,36,0
68,-7.7,66,,740.5056,0,394,37,0
52,-7.7,144,,710.7626,2.0374,394,38,4
183,-7.7,94,,632.4436,3.9354,394,39,4
57,-7.7,61,,724.831,0,394,40,0
94,-7.9,0,,1013.25,0,395,1,0
174,-7.9,8,,612.889,2.7778,395,2,4
97,-7.9,5,,983.8316,0,395,3,0
103,-7.9,27,,806.811,0.874,395,4,0
143,-7.9,50,,698.8714,3.609,395,5,0
163,-7.9,70,,591.4248,4.1058,395,6,0
162,-7.9,95,,919.6542,1.889,395,7,0
138,-7.9,110,,879.9572,2.4,395,8,0
107,-7.9,117,,784.9204,6.0556,395,9,4
97,-7.9,104,,737.0714,0,395,10,4
114,-7.9,93,,784.488,2.5276,395,11,4
121,-7.9,75,,622.183,0,395,12,0
178,-7.9,153,,625.5978,21.5268,395,13,4
148,-7.9,176,,646.3166,0,395,14,0
7,-7.9,178,,801.9862,8.0648,395,15,4
2,-7.9,168,,738.3964,6.6192,395,16,0
17,-7.9,116,,724.0192,0,395,17,4
31,-7.9,41,,728.8626,0.0126,395,18,0
116,-7.9,146,,730.307,0,395,19,0
118,-7.9,17,,788.8626,3.323,395,20,0
149,-7.9,38,,691.6576,2.3402,395,21,0
194,-7.9,154,,758.6406,0,395,22,0
55,-7.9,167,,732.825,0,395,23,4
59,-7.9,96,,813.5356,1.8268,395,24,0
83,-7.9,119,,828.9356,0.162,395,25,0
111,-7.9,175,,643.9656,1.8,395,26,0
81,-7.9,156,,588.8886,0,395,27,0
97,-7.9,59,,1254.4888,0,395,28,0
27,-7.9,142,,739.4686,0.6648,395,29,0
80,-7.9,66,,1018.9624,0,395,30,0
70,-7.9,124,,744.0786,11.2214,395,31,0
61,-7.9,26,,860.5942,0,395,32,0
139,-7.9,58,,896.8528,0,395,33,0
137,-7.9,163,,676.1574,0,395,34,0
169,-7.9,131,,811.0344,22.2258,395,35,0
0,-7.9,127,,943.9868,0,395,36,4
68,-7.9,66,,745.8456,5.34,395,37,0
52,-7.9,144,,721.395,10.6324,395,38,4
183,-7.9,94,,635.4896,3.046,395,39,0
57,-7.9,61,,719.8476,0,395,40,0
94,-8.1,0,,1018.0278,4.7778,396,1,0
174,-8.1,8,,615.3334,2.4444,396,2,0
97,-8.1,5,,992.2252,8.3936,396,3,0
103,-8.1,27,,804.8178,0,396,4,0
143,-8.1,50,,698.4036,0,396,5,0
163,-8.1,70,,590.0968,0,396,6,0
162,-8.1,95,,928.1414,8.4872,396,7,0
138,-8.1,110,,886.3428,6.3856,396,8,4
107,-8.1,117,,782.812,0,396,9,0
97,-8.1,104,,738.311,1.2396,396,10,0
114,-8.1,93,,785.8362,1.3482,396,11,0
121,-8.1,75,,624.214,2.031,396,12,0
178,-8.1,153,,652.4574,26.8596,396,13,0
148,-8.1,176,,650.6222,4.3056,396,14,0
7,-8.1,178,,800.2078,0,396,15,4
2,-8.1,168,,737.0078,0,396,16,0
17,-8.1,116,,721.671,0,396,17,0
31,-8.1,41,,725.0896,0,396,18,0
116,-8.1,146,,724.4046,0,396,19,0
118,-8.1,17,,792.3354,3.4728,396,20,0
149,-8.1,38,,694.4494,2.7918,396,21,0
194,-8.1,154,,772.9192,14.2786,396,22,0
55,-8.1,167,,741.45,8.625,396,23,0
59,-8.1,96,,813.7518,0.2162,396,24,4
83,-8.1,119,,837.3928,8.4572,396,25,0
111,-8.1,175,,657.978,14.0124,396,26,4
81,-8.1,156,,600.4886,11.6,396,27,0
97,-8.1,59,,1250.5646,0,396,28,4
27,-8.1,142,,740.7648,1.2962,396,29,0
80,-8.1,66,,1022.8404,3.878,396,30,4
70,-8.1,124,,755.5,11.4214,396,31,0
61,-8.1,26,,865.5246,4.9304,396,32,0
139,-8.1,58,,902.9972,6.1444,396,33,0
137,-8.1,163,,682.224,6.0666,396,34,4
169,-8.1,131,,815.2144,4.18,396,35,0
0,-8.1,127,,944.1704,0.1836,396,36,0
68,-8.1,66,,741.5056,0,396,37,4
52,-8.1,144,,722.6372,1.2422,396,38,0
183,-8.1,94,,641.6834,6.1938,396,39,0
57,-8.1,61,,730.0928,10.2452,396,40,0
94,-8.3,0,,1011.9444,0,397,1,4
174,-8.3,8,,624.7556,9.4222,397,2,0
97,-8.3,5,,995.75,3.5248,397,3,4
103,-8.3,27,,804.5662,0,397,4,0
143,-8.3,50,,700.9608,2.5572,397,5,4
163,-8.3,70,,582.6294,0,397,6,0
162,-8.3,95,,934.8192,6.6778,397,7,4
138,-8.3,110,,890.3456,4.0028,397,8,0
107,-8.3,117,,789.403,6.591,397,9,0
97,-8.3,104,,744.9708,6.6598,397,10,0
114,-8.3,93,,787.419,1.5828,397,11,0
121,-8.3,75,,629.095,4.881,397,12,0
178,-8.3,153,,670.4862,18.0288,397,13,0
148,-8.3,176,,656.339,5.7168,397,14,0
7,-8.3,178,,803.7472,3.5394,397,15,0
2,-8.3,168,,741.9308,4.923,397,16,0
17,-8.3,116,,718.1134,0,397,17,0
31,-8.3,41,,723.8812,0,397,18,0
116,-8.3,146,,723.766,0,397,19,0
118,-8.3,17,,792.9916,0.6562,397,20,4
149,-8.3,38,,703.9442,9.4948,397,21,0
194,-8.3,154,,777.2144,4.2952,397,22,4
55,-8.3,167,,737.0928,0,397,23,0
59,-8.3,96,,812.468,0,397,24,0
83,-8.3,119,,844.6524,7.2596,397,25,0
111,-8.3,175,,668.1904,10.2124,397,26,0
81,-8.3,156,,608.329,7.8404,397,27,0
97,-8.3,59,,1257.4338,6.8692,397,28,0
27,-8.3,142,,743.8458,3.081,397,29,0
80,-8.3,66,,1020.7794,0,397,30,0
70,-8.3,124,,763.1322,7.6322,397,31,4
61,-8.3,26,,867.7072,2.1826,397,32,0
139,-8.3,58,,898.4404,0,397,33,0
137,-8.3,163,,677.8216,0,397,34,0
169,-8.3,131,,828.6116,13.3972,397,35,4
0,-8.3,127,,940.7868,0,397,36,0
68,-8.3,66,,742.5542,1.0486,397,37,4
52,-8.3,144,,728.3528,5.7156,397,38,0
183,-8.3,94,,639.2792,0,397,39,4
57,-8.3,61,,723.088,0,397,40,0
94,-8.5,0,,1015.5944,3.65,398,1,0
174,-8.5,8,,630.7666,6.011,398,2,0
97,-8.5,5,,1007.5936,11.8436,398,3,0
103,-8.5,27,,801.0494,0,398,4,0
143,-8.5,50,,707.7536,6.7928,398,5,0
163,-8.5,70,,586.7688,4.1394,398,6,4
162,-8.5,95,,937.7716,2.9524,398,7,0
138,-8.5,110,,886.8942,0,398,8,4
107,-8.5,117,,797.7684,8.3654,398,9,4
97,-8.5,104,,741.895,0,398,10,4
114,-8.5,93,,783.5568,0,398,11,4
121,-8.5,75,,639.7356,10.6406,398,12,4
178,-8.5,153,,686.7074,16.2212,398,13,4
148,-8.5,176,,663.9834,7.6444,398,14,0
7,-8.5,178,,805.2412,1.494,398,15,0
2,-8.5,168,,750.0134,8.0826,398,16,0
17,-8.5,116,,711.327,0,398,17,0
31,-8.5,41,,721.325,0,398,18,0
116,-8.5,146,,731.9318,8.1658,398,19,0
118,-8.5,17,,792.7604,0,398,20,0
149,-8.5,38,,717.0928,13.1486,398,21,0
194,-8.5,154,,777.2716,0.0572,398,22,0
55,-8.5,167,,740.1232,3.0304,398,23,4
59,-8.5,96,,815.211,2.743,398,24,0
83,-8.5,119,,847.5452,2.8928,398,25,4
111,-8.5,175,,668.3936,0.2032,398,26,0
81,-8.5,156,,614.8328,6.5038,398,27,4
97,-8.5,59,,1250.2128,0,398,28,0
27,-8.5,142,,748.1792,4.3334,398,29,0
80,-8.5,66,,1019.1196,0,398,30,0
70,-8.5,124,,764.5,1.3678,398,31,4
61,-8.5,26,,871.0288,3.3216,398,32,0
139,-8.5,58,,918.0176,19.5772,398,33,4
137,-8.5,163,,682.0882,4.2666,398,34,0
169,-8.5,131,,846.0888,17.4772,398,35,4
0,-8.5,127,,934.3638,0,398,36,0
68,-8.5,66,,743.7742,1.22,398,37,0
52,-8.5,144,,728.3168,0,398,38,4
183,-8.5,94,,640.2854,1.0062,398,39,0
57,-8.5,61,,729.9808,6.8928,398,40,0
94,-8.7,0,,1016.9056,1.3112,399,1,0
174,-8.7,8,,632.7666,2,399,2,4
97,-8.7,5,,995.0748,0,399,3,0
103,-8.7,27,,804.3954,3.346,399,4,4
143,-8.7,50,,713.384,5.6304,399,5,0
163,-8.7,70,,591.0632,4.2944,399,6,4
162,-8.7,95,,941.516,3.7444,399,7,0
138,-8.7,110,,893.397,6.5028,399,8,0
107,-8.7,117,,805.3338,7.5654,399,9,0
97,-8.7,104,,747.0614,5.1664,399,10,0
114,-8.7,93,,778.8362,0,399,11,0
121,-8.7,75,,644.6642,4.9286,399,12,0
178,-8.7,153,,678.5786,0,399,13,0
148,-8.7,176,,677.8278,13.8444,399,14,0
7,-8.7,178,,814.951,9.7098,399,15,0
2,-8.7,168,,754.273,4.2596,399,16,0
17,-8.7,116,,705.779,0,399,17,4
31,-8.7,41,,718.7938,0,399,18,0
116,-8.7,146,,739.025,7.0932,399,19,0
118,-8.7,17,,796.6624,3.902,399,20,0
149,-8.7,38,,725.8598,8.767,399,21,0
194,-8.7,154,,777.055,0,399,22,0
55,-8.7,167,,741.3284,1.2052,399,23,4
59,-8.7,96,,817.2716,2.0606,399,24,0
83,-8.7,119,,849.5572,2.012,399,25,0
111,-8.7,175,,668.3716,0,399,26,0
81,-8.7,156,,611.4884,0,399,27,4
97,-8.7,59,,1249.616,0,399,28,0
27,-8.7,142,,747.761,0,399,29,4
80,-8.7,66,,1023.1952,4.0756,399,30,4
70,-8.7,124,,771.2536,6.7536,399,31,0
61,-8.7,26,,863.2548,0,399,32,0
139,-8.7,58,,937.567,19.5494,399,33,0
137,-8.7,163,,682.762,0.6738,399,34,0
169,-8.7,131,,859.286,13.1972,399,35,0
0,-8.7,127,,931.6032,0,399,36,0
68,-8.7,66,,746.3112,2.537,399,37,0
52,-8.7,144,,729.7084,1.3916,399,38,0
183,-8.7,94,,636.9292,0,399,39,0
57,-8.7,61,,737.0926,7.1118,399,40,0
94,-8.9,0,,1037.4944,20.5888,400,1,0
174,-8.9,8,,634.6748,1.9082,400,2,4
97,-8.9,5,,1001.1686,6.0938,400,3,0
103,-8.9,27,,809.5978,5.2024,400,4,4
143,-8.9,50,,720.7088,7.3248,400,5,0
163,-8.9,70,,587.517,0,400,6,0
162,-8.9,95,,938.8334,0,400,7,0
138,-8.9,110,,893.2398,0,400,8,4
